column,subtask,subgroup,group_level,group_id,n_items,rise_gains,rise_losses,rise_unchanged,rise_net,rise_net_pct,rise_gain_pct,rise_loss_pct,rise_churn_pct,fall_gains,fall_losses,fall_unchanged,fall_net,fall_net_pct,fall_gain_pct,fall_loss_pct,fall_churn_pct
BLiMP,causative,argument_structure,column+subtask+subgroup,BLiMP||causative||argument_structure,818,13,7,798,6,0.7334963325183375,1.5892420537897312,0.8557457212713936,2.444987775061125,6,11,801,-5,-0.6112469437652812,0.7334963325183375,1.3447432762836184,2.078239608801956
BLiMP,irregular_past_participle_adjectives,irregular_forms,column+subtask+subgroup,BLiMP||irregular_past_participle_adjectives||irregular_forms,961,3,8,950,-5,-0.5202913631633715,0.31217481789802287,0.8324661810613945,1.1446409989594173,8,1,952,7,0.72840790842872,0.8324661810613945,0.10405827263267431,0.9365244536940687
BLiMP,superlative_quantifiers_2,quantifiers,column+subtask+subgroup,BLiMP||superlative_quantifiers_2||quantifiers,986,21,14,951,7,0.7099391480730223,2.129817444219067,1.4198782961460445,3.5496957403651117,16,14,956,2,0.2028397565922921,1.6227180527383367,1.4198782961460445,3.0425963488843815
BLiMP,determiner_noun_agreement_with_adj_irregular_1,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_with_adj_irregular_1||determiner_noun_agreement,718,2,4,712,-2,-0.2785515320334262,0.2785515320334262,0.5571030640668524,0.8356545961002786,5,0,713,5,0.6963788300835655,0.6963788300835655,0.0,0.6963788300835655
BLiMP,existential_there_object_raising,control_raising,column+subtask+subgroup,BLiMP||existential_there_object_raising||control_raising,812,10,7,795,3,0.3694581280788177,1.2315270935960592,0.8620689655172413,2.0935960591133003,4,9,799,-5,-0.6157635467980296,0.49261083743842365,1.1083743842364533,1.600985221674877
BLiMP,passive_1,argument_structure,column+subtask+subgroup,BLiMP||passive_1||argument_structure,840,14,9,817,5,0.5952380952380952,1.6666666666666667,1.0714285714285714,2.738095238095238,7,7,826,0,0.0,0.8333333333333334,0.8333333333333334,1.6666666666666667
BLiMP,principle_A_domain_2,binding,column+subtask+subgroup,BLiMP||principle_A_domain_2||binding,915,13,10,892,3,0.32786885245901637,1.4207650273224044,1.092896174863388,2.5136612021857925,10,15,890,-5,-0.546448087431694,1.092896174863388,1.639344262295082,2.73224043715847
BLiMP,coordinate_structure_constraint_object_extraction,island_effects,column+subtask+subgroup,BLiMP||coordinate_structure_constraint_object_extraction||island_effects,949,14,14,921,0,0.0,1.4752370916754478,1.4752370916754478,2.9504741833508956,12,7,930,5,0.5268703898840885,1.2644889357218125,0.7376185458377239,2.0021074815595363
BLiMP,ellipsis_n_bar_2,ellipsis,column+subtask+subgroup,BLiMP||ellipsis_n_bar_2||ellipsis,828,1,5,822,-4,-0.4830917874396135,0.12077294685990338,0.6038647342995169,0.7246376811594203,3,2,823,1,0.12077294685990338,0.36231884057971014,0.24154589371980675,0.6038647342995169
BLiMP,determiner_noun_agreement_1,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_1||determiner_noun_agreement,929,4,8,917,-4,-0.4305705059203444,0.4305705059203444,0.8611410118406888,1.2917115177610334,3,3,923,0,0.0,0.32292787944025836,0.32292787944025836,0.6458557588805167
BLiMP,determiner_noun_agreement_2,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_2||determiner_noun_agreement,931,1,3,927,-2,-0.21482277121374865,0.10741138560687433,0.322234156820623,0.4296455424274973,4,0,927,4,0.4296455424274973,0.4296455424274973,0.0,0.4296455424274973
BLiMP,determiner_noun_agreement_with_adjective_1,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_with_adjective_1||determiner_noun_agreement,933,6,2,925,4,0.4287245444801715,0.6430868167202572,0.21436227224008575,0.857449088960343,2,2,929,0,0.0,0.21436227224008575,0.21436227224008575,0.4287245444801715
BLiMP,determiner_noun_agreement_irregular_2,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_irregular_2||determiner_noun_agreement,820,5,6,809,-1,-0.12195121951219512,0.6097560975609756,0.7317073170731708,1.3414634146341464,6,3,811,3,0.3658536585365854,0.7317073170731708,0.3658536585365854,1.097560975609756
BLiMP,animate_subject_trans,s-selection,column+subtask+subgroup,BLiMP||animate_subject_trans||s-selection,923,10,9,904,1,0.10834236186348861,1.0834236186348862,0.9750812567713976,2.058504875406284,9,6,908,3,0.3250270855904659,0.9750812567713976,0.6500541711809318,1.6251354279523293
BLiMP,existential_there_quantifiers_1,quantifiers,column+subtask+subgroup,BLiMP||existential_there_quantifiers_1||quantifiers,930,0,3,927,-3,-0.3225806451612903,0.0,0.3225806451612903,0.3225806451612903,1,2,927,-1,-0.10752688172043011,0.10752688172043011,0.21505376344086022,0.3225806451612903
BLiMP,determiner_noun_agreement_with_adj_2,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_with_adj_2||determiner_noun_agreement,941,4,2,935,2,0.21253985122210414,0.4250797024442083,0.21253985122210414,0.6376195536663124,3,0,938,3,0.3188097768331562,0.3188097768331562,0.0,0.3188097768331562
BLiMP,anaphor_gender_agreement,anaphor_agreement,column+subtask+subgroup,BLiMP||anaphor_gender_agreement||anaphor_agreement,971,12,9,950,3,0.30895983522142123,1.235839340885685,0.9268795056642637,2.1627188465499483,7,7,957,0,0.0,0.7209062821833162,0.7209062821833162,1.4418125643666324
BLiMP,intransitive,argument_structure,column+subtask+subgroup,BLiMP||intransitive||argument_structure,868,10,12,846,-2,-0.2304147465437788,1.1520737327188941,1.3824884792626728,2.5345622119815667,8,8,852,0,0.0,0.9216589861751152,0.9216589861751152,1.8433179723502304
BLiMP,transitive,argument_structure,column+subtask+subgroup,BLiMP||transitive||argument_structure,868,7,5,856,2,0.2304147465437788,0.8064516129032258,0.5760368663594471,1.3824884792626728,7,6,855,1,0.1152073732718894,0.8064516129032258,0.6912442396313364,1.497695852534562
BLiMP,regular_plural_subject_verb_agreement_1,subject_verb_agreement,column+subtask+subgroup,BLiMP||regular_plural_subject_verb_agreement_1||subject_verb_agreement,890,5,7,878,-2,-0.22471910112359553,0.5617977528089888,0.7865168539325843,1.348314606741573,8,6,876,2,0.22471910112359553,0.8988764044943821,0.6741573033707865,1.5730337078651686
BLiMP,animate_subject_passive,s-selection,column+subtask+subgroup,BLiMP||animate_subject_passive||s-selection,895,3,5,887,-2,-0.22346368715083798,0.33519553072625696,0.5586592178770949,0.8938547486033519,3,3,889,0,0.0,0.33519553072625696,0.33519553072625696,0.6703910614525139
BLiMP,adjunct_island,island_effects,column+subtask+subgroup,BLiMP||adjunct_island||island_effects,928,13,15,900,-2,-0.21551724137931033,1.4008620689655173,1.6163793103448276,3.0172413793103448,12,14,902,-2,-0.21551724137931033,1.293103448275862,1.5086206896551724,2.8017241379310347
BLiMP,determiner_noun_agreement_with_adj_irregular_2,determiner_noun_agreement,column+subtask+subgroup,BLiMP||determiner_noun_agreement_with_adj_irregular_2||determiner_noun_agreement,840,8,7,825,1,0.11904761904761905,0.9523809523809524,0.8333333333333334,1.7857142857142856,3,4,833,-1,-0.11904761904761905,0.35714285714285715,0.4761904761904762,0.8333333333333334
BLiMP,distractor_agreement_relative_clause,subject_verb_agreement,column+subtask+subgroup,BLiMP||distractor_agreement_relative_clause||subject_verb_agreement,871,14,15,842,-1,-0.1148105625717566,1.6073478760045925,1.7221584385763489,3.329506314580941,14,14,843,0,0.0,1.6073478760045925,1.6073478760045925,3.214695752009185
BLiMP,irregular_plural_subject_verb_agreement_2,subject_verb_agreement,column+subtask+subgroup,BLiMP||irregular_plural_subject_verb_agreement_2||subject_verb_agreement,892,4,5,883,-1,-0.11210762331838565,0.4484304932735426,0.5605381165919282,1.0089686098654709,6,5,881,1,0.11210762331838565,0.672645739910314,0.5605381165919282,1.2331838565022422
BLiMP,principle_A_case_1,binding,column+subtask+subgroup,BLiMP||principle_A_case_1||binding,912,0,0,912,0,0.0,0.0,0.0,0.0,0,0,912,0,0.0,0.0,0.0,0.0
Supplement,qa_congruence_easy,qa_congruence_easy,column+subtask+subgroup,Supplement||qa_congruence_easy||qa_congruence_easy,64,0,1,63,-1,-1.5625,0.0,1.5625,1.5625,0,0,64,0,0.0,0.0,0.0,0.0
Supplement,qa_congruence_tricky,qa_congruence_tricky,column+subtask+subgroup,Supplement||qa_congruence_tricky||qa_congruence_tricky,165,3,3,159,0,0.0,1.8181818181818181,1.8181818181818181,3.6363636363636362,1,3,161,-2,-1.2121212121212122,0.6060606060606061,1.8181818181818181,2.4242424242424243
Supplement,turn_taking,turn_taking,column+subtask+subgroup,Supplement||turn_taking||turn_taking,280,1,3,276,-2,-0.7142857142857143,0.35714285714285715,1.0714285714285714,1.4285714285714286,1,0,279,1,0.35714285714285715,0.35714285714285715,0.0,0.35714285714285715
Supplement,hypernym,hypernym,column+subtask+subgroup,Supplement||hypernym||hypernym,842,14,14,814,0,0.0,1.66270783847981,1.66270783847981,3.32541567695962,5,11,826,-6,-0.7125890736342043,0.5938242280285035,1.3064133016627077,1.9002375296912115
Supplement,subject_aux_inversion,subject_aux_inversion,column+subtask+subgroup,Supplement||subject_aux_inversion||subject_aux_inversion,3867,32,33,3802,-1,-0.02585983966899405,0.8275148694078096,0.8533747090768037,1.6808895784846134,35,14,3818,21,0.5430566330488751,0.9050943884147918,0.3620377553659167,1.2671321437807086
EWoK,quantitative-properties,quantitative-properties,column+subtask+subgroup,EWoK||quantitative-properties||quantitative-properties,314,12,3,299,9,2.8662420382165608,3.821656050955414,0.9554140127388535,4.777070063694268,3,13,298,-10,-3.1847133757961785,0.9554140127388535,4.140127388535031,5.095541401273886
EWoK,physical-interactions,physical-interactions,column+subtask+subgroup,EWoK||physical-interactions||physical-interactions,556,16,14,526,2,0.3597122302158274,2.877697841726619,2.5179856115107913,5.39568345323741,3,12,541,-9,-1.618705035971223,0.539568345323741,2.158273381294964,2.697841726618705
EWoK,social-relations,social-relations,column+subtask+subgroup,EWoK||social-relations||social-relations,1548,23,42,1483,-19,-1.227390180878553,1.4857881136950903,2.7131782945736433,4.198966408268734,34,24,1490,10,0.6459948320413437,2.1963824289405682,1.550387596899225,3.7467700258397936
EWoK,physical-relations,physical-relations,column+subtask+subgroup,EWoK||physical-relations||physical-relations,818,14,15,789,-1,-0.12224938875305623,1.7114914425427872,1.8337408312958436,3.5452322738386304,6,14,798,-8,-0.9779951100244498,0.7334963325183375,1.7114914425427872,2.444987775061125
EWoK,social-properties,social-properties,column+subtask+subgroup,EWoK||social-properties||social-properties,328,6,7,315,-1,-0.3048780487804878,1.8292682926829267,2.1341463414634148,3.9634146341463414,4,1,323,3,0.9146341463414633,1.2195121951219512,0.3048780487804878,1.524390243902439
EWoK,physical-dynamics,physical-dynamics,column+subtask+subgroup,EWoK||physical-dynamics||physical-dynamics,120,2,1,117,1,0.8333333333333334,1.6666666666666667,0.8333333333333334,2.5,2,1,117,1,0.8333333333333334,1.6666666666666667,0.8333333333333334,2.5
EWoK,social-interactions,social-interactions,column+subtask+subgroup,EWoK||social-interactions||social-interactions,294,6,4,284,2,0.6802721088435374,2.0408163265306123,1.3605442176870748,3.4013605442176873,4,4,286,0,0.0,1.3605442176870748,1.3605442176870748,2.7210884353741496
EWoK,material-dynamics,material-dynamics,column+subtask+subgroup,EWoK||material-dynamics||material-dynamics,770,20,22,728,-2,-0.2597402597402597,2.5974025974025974,2.857142857142857,5.454545454545454,20,15,735,5,0.6493506493506493,2.5974025974025974,1.948051948051948,4.545454545454546
EWoK,spatial-relations,spatial-relations,column+subtask+subgroup,EWoK||spatial-relations||spatial-relations,490,6,9,475,-3,-0.6122448979591837,1.2244897959183674,1.8367346938775513,3.061224489795918,13,11,466,2,0.40816326530612246,2.6530612244897958,2.2448979591836733,4.8979591836734695
EWoK,material-properties,material-properties,column+subtask+subgroup,EWoK||material-properties||material-properties,170,2,3,165,-1,-0.5882352941176471,1.1764705882352942,1.7647058823529411,2.941176470588235,1,1,168,0,0.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
EWoK,agent-properties,agent-properties,column+subtask+subgroup,EWoK||agent-properties||agent-properties,2210,38,37,2135,1,0.04524886877828054,1.7194570135746607,1.6742081447963801,3.3936651583710407,32,23,2155,9,0.40723981900452494,1.4479638009049773,1.0407239819004523,2.48868778280543
Entity,regular_5_ops,regular,column+subtask+subgroup,Entity||regular_5_ops||regular,94,0,2,92,-2,-2.127659574468085,0.0,2.127659574468085,2.127659574468085,1,2,91,-1,-1.0638297872340425,1.0638297872340425,2.127659574468085,3.1914893617021276
Entity,move_contents_5_ops,move_contents,column+subtask+subgroup,Entity||move_contents_5_ops||move_contents,116,2,4,110,-2,-1.7241379310344827,1.7241379310344827,3.4482758620689653,5.172413793103448,2,3,111,-1,-0.8620689655172413,1.7241379310344827,2.586206896551724,4.310344827586207
Entity,ambiref_5_ops,ambiref,column+subtask+subgroup,Entity||ambiref_5_ops||ambiref,123,3,1,119,2,1.6260162601626018,2.4390243902439024,0.8130081300813009,3.2520325203252036,1,1,121,0,0.0,0.8130081300813009,0.8130081300813009,1.6260162601626018
Entity,move_contents_3_ops,move_contents,column+subtask+subgroup,Entity||move_contents_3_ops||move_contents,406,5,2,399,3,0.7389162561576355,1.2315270935960592,0.49261083743842365,1.7241379310344827,0,5,401,-5,-1.2315270935960592,0.0,1.2315270935960592,1.2315270935960592
Entity,ambiref_4_ops,ambiref,column+subtask+subgroup,Entity||ambiref_4_ops||ambiref,434,6,1,427,5,1.1520737327188941,1.3824884792626728,0.2304147465437788,1.6129032258064515,3,6,425,-3,-0.6912442396313364,0.6912442396313364,1.3824884792626728,2.0737327188940093
Entity,regular_4_ops,regular,column+subtask+subgroup,Entity||regular_4_ops||regular,388,5,1,382,4,1.0309278350515463,1.2886597938144329,0.25773195876288657,1.5463917525773196,5,5,378,0,0.0,1.2886597938144329,1.2886597938144329,2.5773195876288657
Entity,regular_2_ops,regular,column+subtask+subgroup,Entity||regular_2_ops||regular,405,5,7,393,-2,-0.49382716049382713,1.2345679012345678,1.728395061728395,2.9629629629629632,1,5,399,-4,-0.9876543209876543,0.24691358024691357,1.2345679012345678,1.4814814814814816
Entity,move_contents_0_ops,move_contents,column+subtask+subgroup,Entity||move_contents_0_ops||move_contents,516,7,7,502,0,0.0,1.3565891472868217,1.3565891472868217,2.7131782945736433,7,2,507,5,0.9689922480620154,1.3565891472868217,0.3875968992248062,1.744186046511628
Entity,ambiref_0_ops,ambiref,column+subtask+subgroup,Entity||ambiref_0_ops||ambiref,508,6,10,492,-4,-0.7874015748031495,1.1811023622047243,1.968503937007874,3.149606299212598,6,6,496,0,0.0,1.1811023622047243,1.1811023622047243,2.3622047244094486
Entity,regular_0_ops,regular,column+subtask+subgroup,Entity||regular_0_ops||regular,517,4,8,505,-4,-0.7736943907156674,0.7736943907156674,1.5473887814313347,2.321083172147002,5,4,508,1,0.19342359767891684,0.9671179883945842,0.7736943907156674,1.7408123791102514
Entity,move_contents_2_ops,move_contents,column+subtask+subgroup,Entity||move_contents_2_ops||move_contents,399,6,3,390,3,0.7518796992481203,1.5037593984962405,0.7518796992481203,2.2556390977443606,1,4,394,-3,-0.7518796992481203,0.2506265664160401,1.0025062656641603,1.2531328320802004
