arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:145:11887,1,0.0015244752139551565,8,7.986703712958843e-05,childes,11887,11,0.001604342251084745
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:146:37409,1,2.4413715999689884,14,0.0008915264043025672,gutenberg,37409,23,2.442263126373291
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:147:16087,1,0.07383801136165857,8,0.008240035735070705,childes,16087,13,0.08207804709672928
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:148:55281,1,6.874956415966153,8,0.023738576099276543,simple_wiki,55281,11,6.89869499206543
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:149:19070,1,0.02823565388098359,12,0.003235583659261465,childes,19070,19,0.031471237540245056
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:14:16052,1,0.1622787551023066,8,0.005346642341464758,childes,16052,11,0.16762539744377136
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:150:50032,1,1.9236834049224854,8,1.61281156539917,open_subtitles,50032,12,3.5364949703216553
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:151:57454,1,8.136542864143848,9,0.05803816765546799,simple_wiki,57454,15,8.194581031799316
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:152:34510,1,11.657262064050883,18,0.005272649694234133,gutenberg,34510,29,11.662534713745117
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:153:12407,1,6.05952463299036,8,0.08358325809240341,childes,12407,10,6.143107891082764
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:154:38516,1,6.244416445493698,8,0.29381731152534485,open_subtitles,38516,11,6.538233757019043
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:155:5433,1,4.63403394818306,8,0.13791725039482117,childes,5433,11,4.771951198577881
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:156:10152,1,1.0001980476081371,8,0.0014100857079029083,childes,10152,13,1.00160813331604
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:157:2397,1,6.07317079603672,8,0.15931878983974457,bnc_spoken,2397,10,6.232489585876465
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:158:39156,1,9.053499351255596,8,0.0058554308488965034,open_subtitles,39156,13,9.059354782104492
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:159:55308,1,0.8760061264038086,9,7.100271224975586,simple_wiki,55308,14,7.9762773513793945
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:15:24796,1,6.982558235526085,10,0.12961389124393463,gutenberg,24796,16,7.1121721267700195
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:160:5825,1,0.08130077843088657,8,0.0019477697787806392,childes,5825,10,0.0832485482096672
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:161:35857,1,5.932366669178009,8,0.15003365278244019,gutenberg,35857,11,6.082400321960449
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:162:57669,1,0.009275359858293086,8,0.0004563482361845672,simple_wiki,57669,13,0.009731708094477654
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:163:20822,1,0.0010991382951033302,9,7.486063259420916e-05,childes,20822,15,0.0011739989276975393
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:164:57321,1,-1.1920906217710581e-07,21,1.5497195136049413e-06,simple_wiki,57321,34,1.4305104514278355e-06
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:165:12881,1,0.15951928438153118,11,0.001882330165244639,childes,12881,17,0.16140161454677582
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:166:29039,1,2.126941353082657,8,0.3140803277492523,gutenberg,29039,13,2.441021680831909
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:167:7182,1,-0.011975392699241638,8,0.14493516087532043,childes,7182,11,0.1329597681760788
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:168:21853,1,1.17181346565485,16,0.008009813725948334,childes,21853,25,1.1798232793807983
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:169:37536,1,4.941147920675576,26,0.013872983865439892,gutenberg,37536,42,4.955020904541016
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:16:3202,1,5.885104686021805,28,0.051138848066329956,bnc_spoken,3202,55,5.936243534088135
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:170:3724,1,4.859413132071495,16,0.03011704981327057,bnc_spoken,3724,26,4.889530181884766
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:171:43719,1,3.2262666686438024,9,0.004064513836055994,open_subtitles,43719,14,3.2303311824798584
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:172:29677,1,0.21849671404925175,8,0.00035661060246638954,gutenberg,29677,10,0.21885332465171814
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:173:9435,1,0.20173841202631593,20,0.002609302755445242,childes,9435,33,0.20434771478176117
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:174:12464,1,2.2565554920583963,8,0.01090342365205288,childes,12464,12,2.267458915710449
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:175:43943,1,4.123279731720686,8,0.051163990050554276,open_subtitles,43943,10,4.17444372177124
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:176:21153,1,0.16274141054600477,8,0.012648832984268665,childes,21153,10,0.17539024353027344
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:177:24419,1,7.462232803925872,17,0.02024533785879612,gutenberg,24419,27,7.482478141784668
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:178:22193,1,2.736525980057195,10,0.0030761088710278273,childes,22193,16,2.7396020889282227
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:179:62109,1,0.007154891092795879,8,0.0003351603518240154,simple_wiki,62109,11,0.007490051444619894
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:17:43196,1,14.677563884761184,8,0.003374835941940546,open_subtitles,43196,10,14.680938720703125
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:180:3392,1,1.1526185385882854,12,0.010975349694490433,bnc_spoken,3392,20,1.1635938882827759
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:181:55682,1,14.745817225426435,9,0.04290958121418953,simple_wiki,55682,15,14.788726806640625
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:182:57347,1,5.679734401870519,12,0.005923099350184202,simple_wiki,57347,20,5.685657501220703
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:183:8554,1,7.303488560020924,8,0.029389552772045135,childes,8554,11,7.332878112792969
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:184:57210,1,2.88189164159121,8,0.00025829317746683955,simple_wiki,57210,11,2.8821499347686768
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:185:36351,1,13.187157817184925,19,0.049372486770153046,gutenberg,36351,30,13.236530303955078
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:186:46272,1,8.745098996907473,8,0.045612405985593796,open_subtitles,46272,11,8.790711402893066
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:187:4481,1,4.076977010816336,8,0.043325189501047134,bnc_spoken,4481,10,4.120302200317383
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:188:61346,1,-3.57626959157642e-07,13,3.3378546504536644e-06,simple_wiki,61346,21,2.9802276912960224e-06
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:189:36298,1,2.8412868976593018,19,3.864464044570923,gutenberg,36298,30,6.705750942230225
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:18:12105,1,0.03401372357620858,9,0.0004175029753241688,childes,12105,15,0.034431226551532745
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:190:23133,1,6.929962903261185,9,0.2587577998638153,gutenberg,23133,14,7.188720703125
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:191:59486,1,9.546970105729997,12,0.01235415879637003,simple_wiki,59486,20,9.559324264526367
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:192:38482,1,3.462950438261032,8,0.16249039769172668,gutenberg,38482,11,3.625440835952759
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:193:45843,1,3.736151648685336,8,0.016524361446499825,open_subtitles,45843,11,3.752676010131836
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:194:61912,1,0.3297809453943046,8,0.00013529339048545808,simple_wiki,61912,10,0.32991623878479004
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:195:1018,1,10.366369340568781,16,0.0059699080884456635,bnc_spoken,1018,25,10.372339248657227
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:196:45756,1,1.3193126376718283,8,0.009937101975083351,open_subtitles,45756,13,1.3292497396469116
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:197:51773,1,5.894478315487504,11,0.017774110659956932,open_subtitles,51773,17,5.912252426147461
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:198:14587,1,1.6008134558796883,8,0.09679120033979416,childes,14587,11,1.6976046562194824
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:199:7065,1,-0.0034829899668693542,22,0.10030708461999893,childes,7065,36,0.09682409465312958
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:19:58281,1,0.005363989621400833,25,0.0149746835231781,simple_wiki,58281,40,0.020338673144578934
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:1:57252,1,0.020461558364331722,8,0.0014459164813160896,simple_wiki,57252,13,0.021907474845647812
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:200:7935,1,-0.0092427097260952,8,0.05604368820786476,childes,7935,10,0.04680097848176956
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:201:50052,1,8.73482894897461,8,9.948118209838867,open_subtitles,50052,12,18.682947158813477
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:202:7743,1,7.356897462159395,12,0.028069864958524704,childes,7743,19,7.38496732711792
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:203:52392,1,0.7269271016120911,22,0.19717830419540405,open_subtitles,52392,36,0.9241054058074951
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:204:21975,1,1.126527739688754,8,0.008095311000943184,childes,21975,10,1.1346230506896973
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:205:42298,1,3.04616442322731,12,0.4017077386379242,open_subtitles,42298,19,3.4478721618652344
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:206:56120,1,5.775649454444647,19,0.05577573552727699,simple_wiki,56120,30,5.831425189971924
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:207:31876,1,0.28913777135312557,8,0.0012843701988458633,gutenberg,31876,13,0.29042214155197144
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:208:17882,1,0.0011271407565800473,8,5.578839045483619e-05,childes,17882,11,0.0011829291470348835
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:209:29842,1,3.7894363403320312,9,2.3355331420898438,gutenberg,29842,14,6.124969482421875
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:20:18239,1,8.460898041725159,8,1.5308812856674194,childes,18239,11,9.991779327392578
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:210:17570,1,0.00448850319662597,8,0.00021407696476671845,childes,17570,10,0.004702580161392689
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:211:36593,1,7.910699877189472,20,0.0008835464250296354,gutenberg,36593,33,7.911583423614502
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:212:12470,1,4.209416568279266,8,0.3510358929634094,childes,12470,13,4.560452461242676
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:213:20655,1,0.3204300270881504,17,0.0029135181102901697,childes,20655,27,0.32334354519844055
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:214:42006,1,4.704995810985565,8,0.23603135347366333,open_subtitles,42006,11,4.9410271644592285
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:215:60583,1,5.566435031592846,8,0.018080540001392365,simple_wiki,60583,12,5.584515571594238
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:216:18563,1,1.1062814369797707,12,0.03319498151540756,childes,18563,19,1.1394764184951782
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:217:6247,1,3.9340016692876816,8,0.12541891634464264,childes,6247,11,4.059420585632324
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:218:56147,1,11.799560591578484,12,0.07835860550403595,simple_wiki,56147,19,11.87791919708252
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:219:50022,1,12.390821068547666,8,0.0032276222482323647,open_subtitles,50022,13,12.394048690795898
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:21:54800,1,4.989288019947708,8,0.015101742930710316,simple_wiki,54800,10,5.004389762878418
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:220:445,1,4.797184588271193,19,0.001465676468797028,bnc_spoken,445,30,4.79865026473999
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:221:17535,1,8.324461936950684,8,1.549184799194336,childes,17535,10,9.87364673614502
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:222:50711,1,0.6873744048643857,9,0.0035166821908205748,open_subtitles,50711,15,0.6908910870552063
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:223:20001,1,0.6816498298430815,9,0.0015216212486848235,childes,20001,14,0.6831714510917664
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:224:777,1,14.405646957457066,9,0.0039132460951805115,bnc_spoken,777,15,14.409560203552246
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:225:1742,1,9.822900772094727,8,5.399076461791992,bnc_spoken,1742,11,15.221977233886719
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:226:25849,1,4.5210677441209555,23,0.0177148524671793,gutenberg,25849,37,4.538782596588135
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:227:11615,1,10.927182264626026,8,0.06969254463911057,childes,11615,12,10.996874809265137
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:228:57671,1,0.03215477260528132,8,0.0007721779984422028,simple_wiki,57671,12,0.032926950603723526
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:229:57417,1,2.680195029824972e-05,13,0.0007363230688497424,simple_wiki,57417,21,0.0007631250191479921
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:22:24538,1,0.00024187983945012093,26,0.0028140253853052855,gutenberg,24538,42,0.0030559052247554064
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:230:1756,1,10.208567377179861,24,0.018044713884592056,bnc_spoken,1756,38,10.226612091064453
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:231:17433,1,5.391595099121332,8,0.04466846212744713,childes,17433,12,5.436263561248779
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:232:49603,1,5.53724867105484,9,0.09660094976425171,open_subtitles,49603,14,5.633849620819092
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:233:24329,1,9.695865649729967,8,0.017894726246595383,gutenberg,24329,11,9.713760375976562
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:234:35242,1,0.00016539360512979329,8,0.00033384948619641364,gutenberg,35242,11,0.0004992430913262069
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:235:43592,1,5.517031669616699,8,5.557904243469238,open_subtitles,43592,11,11.074935913085938
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:236:3574,1,2.772017919458449,8,0.010741746984422207,bnc_spoken,3574,12,2.782759666442871
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:237:28648,1,2.5676823928952217,16,0.03764759749174118,gutenberg,28648,26,2.605329990386963
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:238:7814,1,0.3526583765633404,8,0.0031298245303332806,childes,7814,10,0.3557882010936737
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:239:5577,1,0.00010382849723100662,22,0.004557223059237003,childes,5577,36,0.00466105155646801
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:23:12025,1,3.8458080291748047,8,2.3138084411621094,childes,12025,12,6.159616470336914
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:240:53669,1,-1.060941576724872e-05,19,2.5152843591058627e-05,simple_wiki,53669,31,1.4543427823809907e-05
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:241:60425,1,4.873299329541624,11,0.010564119555056095,simple_wiki,60425,18,4.88386344909668
D_R_43022,chck_90M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:242:33497,1,10.159856902435422,17,0.022752655670046806,gutenberg,33497,28,10.182609558105469
