arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1029:move_contents_3_ops:205,-5.088352203369141,-0.17892742156982422,-4.609203338623047,move_contents,7,205,6.295475006103516,1.207122802734375,6.116547584533691,1.6862716674804688,149,6,3,3,1,10,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:102:regular_2_ops:238,-0.4515647888183594,-0.020348548889160156,-0.2949819564819336,regular,9,238,-0.5468673706054688,-0.9984321594238281,-0.5672159194946289,-0.8418493270874023,121,1,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1030:move_contents_3_ops:207,-0.6806211471557617,-0.42572498321533203,-0.07732868194580078,move_contents,7,207,3.4373464584350586,2.756725311279297,3.0116214752197266,3.360017776489258,136,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1031:move_contents_3_ops:212,-13.486566066741943,-2.704960823059082,-13.45456838607788,move_contents,7,212,10.811481952667236,-2.675084114074707,8.106521129608154,-2.6430864334106445,137,2,3,3,1,10,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1032:move_contents_3_ops:213,-0.3510456085205078,-6.358253479003906,-0.3624553680419922,move_contents,7,213,4.3669328689575195,4.015887260437012,-1.9913206100463867,4.004477500915527,142,5,3,3,1,10,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1033:move_contents_3_ops:217,-1.6010065078735352,0.14986133575439453,0.051604270935058594,move_contents,7,217,3.748652458190918,2.147645950317383,3.8985137939453125,3.8002567291259766,149,1,3,3,1,10,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1034:move_contents_3_ops:225,-1.1277332305908203,0.04237842559814453,0.14424705505371094,move_contents,8,225,1.3387279510498047,0.21099472045898438,1.3811063766479492,1.4829750061035156,148,3,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1035:move_contents_3_ops:232,-0.1638355255126953,-0.3029003143310547,-0.9732608795166016,move_contents,8,232,-1.4166755676269531,-1.5805110931396484,-1.7195758819580078,-2.3899364471435547,143,2,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1036:move_contents_3_ops:249,-0.3047938346862793,-0.1452789306640625,-0.5507650375366211,move_contents,9,249,-4.519598484039307,-4.824392318725586,-4.664877414703369,-5.070363521575928,145,0,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1037:move_contents_3_ops:251,-3.1647439002990723,0.42407989501953125,-2.834155559539795,move_contents,8,251,3.1541876792907715,-0.010556221008300781,3.5782675743103027,0.32003211975097656,140,5,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1038:move_contents_3_ops:257,-0.36962032318115234,0.2327585220336914,0.06770038604736328,move_contents,9,257,-2.4920358657836914,-2.8616561889648438,-2.25927734375,-2.424335479736328,145,4,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1039:move_contents_3_ops:258,-3.1628594398498535,-1.3209915161132812,-0.9337286949157715,move_contents,8,258,-0.9050178527832031,-4.067877292633057,-2.2260093688964844,-1.8387465476989746,118,4,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:103:regular_2_ops:239,-0.513819694519043,0.015015602111816406,-0.7638082504272461,regular,9,239,-1.0067358016967773,-1.5205554962158203,-0.9917201995849609,-1.7705440521240234,144,4,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1040:move_contents_3_ops:260,0.5604915618896484,0.4369983673095703,0.4245939254760742,move_contents,8,260,-2.881387710571289,-2.3208961486816406,-2.4443893432617188,-2.456793785095215,136,1,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1041:move_contents_3_ops:265,0.17215251922607422,0.2360820770263672,0.08693981170654297,move_contents,9,265,4.911637306213379,5.083789825439453,5.147719383239746,4.998577117919922,137,4,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1042:move_contents_3_ops:271,-7.94286584854126,0.2825942039489746,-8.014700412750244,move_contents,9,271,14.900678157806396,6.957812309265137,15.183272361755371,6.885977745056152,149,2,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1043:move_contents_3_ops:274,-2.817196846008301,0.12287616729736328,-0.8607587814331055,move_contents,8,274,-1.275416374206543,-4.092613220214844,-1.1525402069091797,-2.1361751556396484,148,6,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1044:move_contents_3_ops:277,-0.6718940734863281,-0.06902503967285156,2.075687885284424,move_contents,9,277,-1.5641040802001953,-2.2359981536865234,-1.6331291198730469,0.5115838050842285,131,0,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1045:move_contents_3_ops:284,0.5910959243774414,-2.6536293029785156,0.5779857635498047,move_contents,8,284,-2.2101612091064453,-1.619065284729004,-4.863790512084961,-1.6321754455566406,143,2,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1046:move_contents_3_ops:290,-1.458674430847168,1.2378759384155273,-0.7011222839355469,move_contents,8,290,2.0034027099609375,0.5447282791137695,3.241278648376465,1.3022804260253906,155,3,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1047:move_contents_3_ops:294,-8.552825927734375,-0.6888880729675293,-6.102337837219238,move_contents,8,294,2.645597457885742,-5.907228469848633,1.956709384918213,-3.456740379333496,152,6,3,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1048:move_contents_3_ops:296,0.24222421646118164,3.142685890197754,0.7571661472320557,move_contents,9,296,9.701097965240479,9.94332218170166,12.843783855438232,10.458264112472534,164,4,2,3,1,11,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1049:move_contents_3_ops:300,-0.07059955596923828,-1.4381060600280762,-0.30623388290405273,move_contents,9,300,1.3543815612792969,1.2837820053100586,-0.0837244987487793,1.0481476783752441,152,5,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:104:regular_2_ops:243,0.6384601593017578,1.2417898178100586,1.0106935501098633,regular,9,243,-6.009625434875488,-5.3711652755737305,-4.76783561706543,-4.998931884765625,126,3,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1050:move_contents_3_ops:303,0.20433807373046875,0.20352935791015625,0.39414262771606445,move_contents,9,303,4.311431884765625,4.515769958496094,4.514961242675781,4.7055745124816895,133,4,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1051:move_contents_3_ops:306,0.020745277404785156,-0.19992637634277344,0.08213996887207031,move_contents,9,306,-1.8275146484375,-1.8067693710327148,-2.0274410247802734,-1.7453746795654297,145,1,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1052:move_contents_3_ops:307,0.31795215606689453,-0.7820701599121094,0.7298507690429688,move_contents,9,307,-3.6773624420166016,-3.359410285949707,-4.459432601928711,-2.947511672973633,149,2,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1053:move_contents_3_ops:312,-14.831068992614746,2.71531879901886,-13.314592361450195,move_contents,10,312,15.664040565490723,0.8329715728759766,18.379359364509583,2.3494482040405273,167,6,2,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1054:move_contents_3_ops:314,-1.2842888832092285,0.5686550140380859,-0.19301319122314453,move_contents,9,314,-3.609931468963623,-4.894220352172852,-3.041276454925537,-3.8029446601867676,157,2,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1055:move_contents_3_ops:317,-1.3025193214416504,0.39067649841308594,-1.0974507331848145,move_contents,9,317,-0.29643678665161133,-1.5989561080932617,0.09423971176147461,-1.3938875198364258,141,2,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1056:move_contents_3_ops:325,-0.39435386657714844,0.36063480377197266,0.09247016906738281,move_contents,10,325,-2.5999460220336914,-2.99429988861084,-2.2393112182617188,-2.5074758529663086,154,4,2,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1057:move_contents_3_ops:328,-0.010695457458496094,0.018747329711914062,0.31591224670410156,move_contents,10,328,-2.000864028930664,-2.01155948638916,-1.98211669921875,-1.6849517822265625,152,5,2,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1058:move_contents_3_ops:331,-1.185877799987793,0.005448341369628906,-0.3181467056274414,move_contents,9,331,2.2746238708496094,1.0887460708618164,2.2800722122192383,1.956477165222168,161,4,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1059:move_contents_3_ops:337,-2.799165725708008,0.12478351593017578,-0.03027200698852539,move_contents,9,337,4.506240367889404,1.7070746421813965,4.63102388381958,4.475968360900879,157,4,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:105:regular_2_ops:247,0.24675655364990234,0.043656349182128906,0.09254169464111328,regular,9,247,2.805845260620117,3.0526018142700195,2.849501609802246,2.8983869552612305,139,0,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1060:move_contents_3_ops:340,-0.2818112373352051,0.315004825592041,-0.22931766510009766,move_contents,9,340,3.206512451171875,2.92470121383667,3.521517276763916,2.9771947860717773,167,1,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1061:move_contents_3_ops:345,-1.0613088607788086,0.13849735260009766,-0.9098939895629883,move_contents,9,345,-2.1271963119506836,-3.188505172729492,-1.988698959350586,-3.037090301513672,144,1,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1062:move_contents_3_ops:359,-4.393915176391602,-0.7411584854125977,-2.7312068939208984,move_contents,9,359,0.9953422546386719,-3.3985729217529297,0.2541837692260742,-1.7358646392822266,161,6,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1063:move_contents_3_ops:362,-5.5693359375,0.1614999771118164,-4.87540340423584,move_contents,10,362,12.151065826416016,6.581729888916016,12.312565803527832,7.275662422180176,158,2,2,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1064:move_contents_3_ops:367,-0.36453819274902344,0.1258225440979004,0.013031959533691406,move_contents,10,367,-2.7030391693115234,-3.067577362060547,-2.577216625213623,-2.690007209777832,137,4,2,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1065:move_contents_3_ops:375,-0.748619556427002,0.14236831665039062,0.6312003135681152,move_contents,9,375,-1.073491096496582,-1.822110652923584,-0.9311227798461914,-0.4422907829284668,167,3,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1066:move_contents_3_ops:377,-10.02016019821167,0.23496341705322266,-8.879289150238037,move_contents,9,377,9.95949411392212,-0.06066608428955078,10.194457530975342,1.080204963684082,134,1,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1067:move_contents_3_ops:378,-1.8472414016723633,0.8848152160644531,-1.1605620384216309,move_contents,9,378,-0.5062808990478516,-2.353522300720215,0.37853431701660156,-1.6668429374694824,127,4,3,3,1,12,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1068:move_contents_3_ops:392,-6.862302899360657,-0.5115747451782227,0.053571224212646484,move_contents,2,392,-4.817549228668213,-11.67985212802887,-5.3291239738464355,-4.763978004455566,107,5,3,3,1,5,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1069:move_contents_3_ops:396,-2.8888959884643555,0.0999140739440918,1.5968587398529053,move_contents,2,396,2.469481945037842,-0.41941404342651367,2.5693960189819336,4.066340684890747,88,4,3,3,1,5,move_contents_3_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:106:regular_2_ops:250,-7.114772319793701,-0.04781222343444824,-7.7094197273254395,regular,9,250,6.6764607429504395,-0.4383115768432617,6.628648519515991,-1.032958984375,152,2,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1070:move_contents_4_ops:0,-0.24540281295776367,0.08628654479980469,-0.5172767639160156,move_contents,9,0,-0.4886760711669922,-0.7340788841247559,-0.4023895263671875,-1.0059528350830078,154,2,3,4,2,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1071:move_contents_4_ops:3,-5.119879722595215,-2.7070531845092773,-3.249675750732422,move_contents,8,3,3.0001983642578125,-2.1196813583374023,0.29314517974853516,-0.24947738647460938,151,3,4,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1072:move_contents_4_ops:9,-0.2374105453491211,0.20226764678955078,0.5123701095581055,move_contents,8,9,-0.5717096328735352,-0.8091201782226562,-0.3694419860839844,-0.05933952331542969,152,4,4,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1073:move_contents_4_ops:13,-4.0958404541015625,0.11727190017700195,-3.7270641326904297,move_contents,8,13,6.582070350646973,2.48622989654541,6.699342250823975,2.855006217956543,142,1,4,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1074:move_contents_4_ops:15,0.935333251953125,-0.085357666015625,1.3371105194091797,move_contents,8,15,2.0555572509765625,2.9908905029296875,1.9701995849609375,3.392667770385742,151,1,4,4,2,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1075:move_contents_4_ops:17,0.0025758743286132812,0.01621246337890625,0.12679433822631836,move_contents,9,17,-5.023187637329102,-5.020611763000488,-5.006975173950195,-4.896393299102783,157,4,3,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1076:move_contents_4_ops:31,0.6605615615844727,-0.2553596496582031,-0.0030698776245117188,move_contents,8,31,0.5614910125732422,1.2220525741577148,0.30613136291503906,0.5584211349487305,145,4,4,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1077:move_contents_4_ops:33,-2.8643431663513184,0.13920974731445312,-1.9863452911376953,move_contents,9,33,-1.3708410263061523,-4.235184192657471,-1.2316312789916992,-3.3571863174438477,139,3,3,4,2,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1078:move_contents_4_ops:34,-0.32115936279296875,0.44214820861816406,0.4302711486816406,move_contents,8,34,7.8218183517456055,7.500658988952637,8.26396656036377,8.252089500427246,155,0,4,4,2,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1079:move_contents_4_ops:36,-0.599940299987793,0.08864212036132812,-0.4813861846923828,move_contents,8,36,-0.0999307632446289,-0.6998710632324219,-0.011288642883300781,-0.5813169479370117,152,5,4,4,2,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:107:regular_2_ops:252,-2.4785304069519043,0.2742023468017578,-2.7357559204101562,regular,9,252,4.33439826965332,1.855867862701416,4.608600616455078,1.598642349243164,145,1,2,2,1,11,regular_2_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1080:move_contents_4_ops:37,-0.7222805023193359,0.06225776672363281,0.06915092468261719,move_contents,9,37,-1.8221206665039062,-2.544401168823242,-1.7598628997802734,-1.752969741821289,152,6,3,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1081:move_contents_4_ops:39,-12.456175565719604,-2.2425661087036133,-12.695656538009644,move_contents,9,39,14.363863706588745,1.9076881408691406,12.121297597885132,1.6682071685791016,157,3,3,4,1,12,move_contents_4_ops
D_V_43122,chck_80M,43122,V,entity_gold_stale_cue_ablation,entityabl:1082:move_contents_4_ops:40,0.3354196548461914,0.5348825454711914,0.20336484909057617,move_contents,9,40,4.330748558044434,4.666168212890625,4.865631103515625,4.53411340713501,157,6,3,4,1,12,move_contents_4_ops
