frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00027,BASE_0003,contradict_temporal,empty_full,glass,empty,full,-6.7779014855623245,5.7331990003585815,-12.511100485920906,-6.7779014855623245,False,False,False
IF_00028,BASE_0003,contradict_reinforced,empty_full,glass,empty,full,-6.304306119680405,5.490860462188721,-11.795166581869125,-6.304306119680405,False,False,False
IF_00029,BASE_0003,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00030,BASE_0003,reported_event,empty_full,glass,empty,full,3.1995272636413574,2.4581637382507324,0.741363525390625,-2.4581637382507324,False,True,False
IF_00031,BASE_0004,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00032,BASE_0004,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00033,BASE_0004,last_event,empty_full,glass,empty,full,3.327056884765625,0.2019662857055664,3.1250905990600586,-0.2019662857055664,False,True,False
IF_00034,BASE_0004,consistent_prior,empty_full,glass,empty,full,5.90824693441391,-7.183500085026026,13.091747019439936,5.90824693441391,True,False,False
IF_00035,BASE_0004,distractor_event,empty_full,glass,empty,full,2.1044020652770996,1.0252008438110352,1.0792012214660645,-1.0252008438110352,False,True,False
IF_00036,BASE_0004,contradict_bare,empty_full,glass,empty,full,-6.6111156567931175,5.715258419513702,-12.32637407630682,-6.6111156567931175,False,False,False
IF_00037,BASE_0004,contradict_temporal,empty_full,glass,empty,full,-6.64113911986351,5.831490695476532,-12.472629815340042,-6.64113911986351,False,False,False
IF_00038,BASE_0004,contradict_reinforced,empty_full,glass,empty,full,-5.990214444696903,5.543480813503265,-11.533695258200169,-5.990214444696903,False,False,False
IF_00039,BASE_0004,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00040,BASE_0004,reported_event,empty_full,glass,empty,full,3.6759839057922363,2.5374622344970703,1.138521671295166,-2.5374622344970703,False,True,False
IF_00041,BASE_0005,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00042,BASE_0005,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00043,BASE_0005,last_event,empty_full,glass,empty,full,2.903007745742798,0.9438247680664062,1.9591829776763916,-0.9438247680664062,False,True,False
IF_00044,BASE_0005,consistent_prior,empty_full,glass,empty,full,5.924041718244553,-7.114053938537836,13.038095656782389,5.924041718244553,True,False,False
IF_00045,BASE_0005,distractor_event,empty_full,glass,empty,full,0.9934873580932617,0.3923521041870117,0.60113525390625,-0.3923521041870117,False,True,False
IF_00046,BASE_0005,contradict_bare,empty_full,glass,empty,full,-6.720702208578587,5.642625510692596,-12.363327719271183,-6.720702208578587,False,False,False
IF_00047,BASE_0005,contradict_temporal,empty_full,glass,empty,full,-6.622673958539963,5.805500507354736,-12.428174465894699,-6.622673958539963,False,False,False
IF_00048,BASE_0005,contradict_reinforced,empty_full,glass,empty,full,-6.16355612128973,5.565788507461548,-11.729344628751278,-6.16355612128973,False,False,False
IF_00049,BASE_0005,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00050,BASE_0005,reported_event,empty_full,glass,empty,full,3.0235238075256348,2.681887626647949,0.34163618087768555,-2.681887626647949,False,True,False
IF_00051,BASE_0006,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00052,BASE_0006,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00053,BASE_0006,last_event,empty_full,glass,empty,full,3.372982978820801,0.46677494049072266,2.906208038330078,-0.46677494049072266,False,True,False
IF_00054,BASE_0006,consistent_prior,empty_full,glass,empty,full,6.165469020605087,-7.159988436847925,13.325457457453012,6.165469020605087,True,False,False
IF_00055,BASE_0006,distractor_event,empty_full,glass,empty,full,2.0756263732910156,1.0695199966430664,1.0061063766479492,-1.0695199966430664,False,True,False
IF_00056,BASE_0006,contradict_bare,empty_full,glass,empty,full,-6.474855527281761,5.83060097694397,-12.305456504225731,-6.474855527281761,False,False,False
IF_00057,BASE_0006,contradict_temporal,empty_full,glass,empty,full,-6.582100838422775,5.970475792884827,-12.552576631307602,-6.582100838422775,False,False,False
IF_00058,BASE_0006,contradict_reinforced,empty_full,glass,empty,full,-5.962070614099503,5.692150831222534,-11.654221445322037,-5.962070614099503,False,False,False
IF_00059,BASE_0006,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00060,BASE_0006,reported_event,empty_full,glass,empty,full,3.5634427070617676,2.3330583572387695,1.230384349822998,-2.3330583572387695,False,True,False
IF_00061,BASE_0007,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00062,BASE_0007,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00063,BASE_0007,last_event,empty_full,glass,empty,full,3.5872135162353516,0.23018646240234375,3.357027053833008,-0.23018646240234375,False,True,False
IF_00064,BASE_0007,consistent_prior,empty_full,glass,empty,full,6.0057660937309265,-7.185088254511356,13.190854348242283,6.0057660937309265,True,False,False
IF_00065,BASE_0007,distractor_event,empty_full,glass,empty,full,2.1796560287475586,1.050549030303955,1.1291069984436035,-1.050549030303955,False,True,False
IF_00066,BASE_0007,contradict_bare,empty_full,glass,empty,full,-6.6309511214494705,5.684721648693085,-12.315672770142555,-6.6309511214494705,False,False,False
IF_00067,BASE_0007,contradict_temporal,empty_full,glass,empty,full,-6.659680433571339,5.9110119342803955,-12.570692367851734,-6.659680433571339,False,False,False
IF_00068,BASE_0007,contradict_reinforced,empty_full,glass,empty,full,-6.022452235221863,5.615106999874115,-11.637559235095978,-6.022452235221863,False,False,False
IF_00069,BASE_0007,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00070,BASE_0007,reported_event,empty_full,glass,empty,full,3.5270206928253174,2.4116320610046387,1.1153886318206787,-2.4116320610046387,False,True,False
IF_00071,BASE_0008,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00072,BASE_0008,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00073,BASE_0008,last_event,empty_full,glass,empty,full,3.3401150703430176,0.3850727081298828,2.9550423622131348,-0.3850727081298828,False,True,False
IF_00074,BASE_0008,consistent_prior,empty_full,glass,empty,full,5.8764628469944,-7.161108959466219,13.037571806460619,5.8764628469944,True,False,False
IF_00075,BASE_0008,distractor_event,empty_full,glass,empty,full,1.6628813743591309,0.6052188873291016,1.0576624870300293,-0.6052188873291016,False,True,False
IF_00076,BASE_0008,contradict_bare,empty_full,glass,empty,full,-6.565907388925552,5.6949397921562195,-12.260847181081772,-6.565907388925552,False,False,False
IF_00077,BASE_0008,contradict_temporal,empty_full,glass,empty,full,-6.664266616106033,5.726038813591003,-12.390305429697037,-6.664266616106033,False,False,False
IF_00078,BASE_0008,contradict_reinforced,empty_full,glass,empty,full,-6.0889274179935455,5.499088406562805,-11.58801582455635,-6.0889274179935455,False,False,False
IF_00079,BASE_0008,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00080,BASE_0008,reported_event,empty_full,glass,empty,full,3.2758588790893555,2.0750784873962402,1.2007803916931152,-2.0750784873962402,False,True,False
IF_00081,BASE_0009,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00082,BASE_0009,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00083,BASE_0009,last_event,empty_full,glass,empty,full,3.30271577835083,0.5827670097351074,2.7199487686157227,-0.5827670097351074,False,True,False
IF_00084,BASE_0009,consistent_prior,empty_full,glass,empty,full,5.915655463933945,-7.140367589890957,13.056023053824902,5.915655463933945,True,False,False
IF_00085,BASE_0009,distractor_event,empty_full,glass,empty,full,1.6647062301635742,0.8399124145507812,0.824793815612793,-0.8399124145507812,False,True,False
IF_00086,BASE_0009,contradict_bare,empty_full,glass,empty,full,-6.72802646458149,5.679495453834534,-12.407521918416023,-6.72802646458149,False,False,False
IF_00087,BASE_0009,contradict_temporal,empty_full,glass,empty,full,-6.653840094804764,5.902516961097717,-12.556357055902481,-6.653840094804764,False,False,False
IF_00088,BASE_0009,contradict_reinforced,empty_full,glass,empty,full,-6.065083660185337,5.643224120140076,-11.708307780325413,-6.065083660185337,False,False,False
IF_00089,BASE_0009,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00090,BASE_0009,reported_event,empty_full,glass,empty,full,3.4016151428222656,2.9552836418151855,0.4463315010070801,-2.9552836418151855,False,True,False
IF_00091,BASE_0010,no_context,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,0.0,-1.23394775390625,False,True,False
IF_00092,BASE_0010,explicit_final,empty_full,glass,empty,full,5.901261270046234,-8.330787336453795,14.23204860650003,5.901261270046234,True,False,False
IF_00093,BASE_0010,last_event,empty_full,glass,empty,full,2.835206985473633,0.5907278060913086,2.244479179382324,-0.5907278060913086,False,True,False
IF_00094,BASE_0010,consistent_prior,empty_full,glass,empty,full,5.950061529874802,-7.238827764987946,13.188889294862747,5.950061529874802,True,False,False
IF_00095,BASE_0010,distractor_event,empty_full,glass,empty,full,1.7405643463134766,1.0590825080871582,0.6814818382263184,-1.0590825080871582,False,True,False
IF_00096,BASE_0010,contradict_bare,empty_full,glass,empty,full,-6.854730501770973,5.71522980928421,-12.569960311055183,-6.854730501770973,False,False,False
IF_00097,BASE_0010,contradict_temporal,empty_full,glass,empty,full,-6.730364948511124,5.872849941253662,-12.603214889764786,-6.730364948511124,False,False,False
IF_00098,BASE_0010,contradict_reinforced,empty_full,glass,empty,full,-6.222653493285179,5.63286554813385,-11.85551904141903,-6.222653493285179,False,False,False
IF_00099,BASE_0010,explicit_override,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False
IF_00100,BASE_0010,reported_event,empty_full,glass,empty,full,3.2638938426971436,3.219747543334961,0.04414629936218262,-3.219747543334961,False,True,False
IF_00101,BASE_0011,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00102,BASE_0011,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00103,BASE_0011,last_event,empty_full,cup,empty,full,2.502450466156006,0.33481931686401367,2.167631149291992,-0.33481931686401367,False,True,False
IF_00104,BASE_0011,consistent_prior,empty_full,cup,empty,full,5.162793755531311,-7.107769574970007,12.270563330501318,5.162793755531311,True,False,False
IF_00105,BASE_0011,distractor_event,empty_full,cup,empty,full,1.3038873672485352,0.6499300003051758,0.6539573669433594,-0.6499300003051758,False,True,False
IF_00106,BASE_0011,contradict_bare,empty_full,cup,empty,full,-6.83200428634882,5.177544057369232,-12.009548343718052,-6.83200428634882,False,False,False
IF_00107,BASE_0011,contradict_temporal,empty_full,cup,empty,full,-6.856048159301281,5.326956212520599,-12.18300437182188,-6.856048159301281,False,False,False
IF_00108,BASE_0011,contradict_reinforced,empty_full,cup,empty,full,-5.930733501911163,5.213603734970093,-11.144337236881256,-5.930733501911163,False,False,False
IF_00109,BASE_0011,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00110,BASE_0011,reported_event,empty_full,cup,empty,full,3.3634066581726074,2.9472198486328125,0.4161868095397949,-2.9472198486328125,False,True,False
IF_00111,BASE_0012,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00112,BASE_0012,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00113,BASE_0012,last_event,empty_full,cup,empty,full,1.7993507385253906,0.5587329864501953,1.2406177520751953,-0.5587329864501953,False,True,False
IF_00114,BASE_0012,consistent_prior,empty_full,cup,empty,full,5.0557069182395935,-7.329448252916336,12.38515517115593,5.0557069182395935,True,False,False
IF_00115,BASE_0012,distractor_event,empty_full,cup,empty,full,0.7470927238464355,0.14409923553466797,0.6029934883117676,-0.14409923553466797,False,True,False
IF_00116,BASE_0012,contradict_bare,empty_full,cup,empty,full,-7.234031394124031,4.947283983230591,-12.181315377354622,-7.234031394124031,False,False,False
IF_00117,BASE_0012,contradict_temporal,empty_full,cup,empty,full,-7.122226610779762,5.214582145214081,-12.336808755993843,-7.122226610779762,False,False,False
IF_00118,BASE_0012,contradict_reinforced,empty_full,cup,empty,full,-6.508066818118095,5.1547757387161255,-11.66284255683422,-6.508066818118095,False,False,False
IF_00119,BASE_0012,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00120,BASE_0012,reported_event,empty_full,cup,empty,full,2.935544490814209,2.163835048675537,0.7717094421386719,-2.163835048675537,False,True,False
IF_00121,BASE_0013,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00122,BASE_0013,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00123,BASE_0013,last_event,empty_full,cup,empty,full,1.7368578910827637,0.09322357177734375,1.64363431930542,-0.09322357177734375,False,True,False
IF_00124,BASE_0013,consistent_prior,empty_full,cup,empty,full,5.005927205085754,-7.249461218714714,12.255388423800468,5.005927205085754,True,False,False
IF_00125,BASE_0013,distractor_event,empty_full,cup,empty,full,0.5662069320678711,0.17450761795043945,0.39169931411743164,-0.17450761795043945,False,True,False
IF_00126,BASE_0013,contradict_bare,empty_full,cup,empty,full,-7.099147014319897,4.851741909980774,-11.95088892430067,-7.099147014319897,False,False,False
IF_00127,BASE_0013,contradict_temporal,empty_full,cup,empty,full,-7.082608722150326,5.0509122014045715,-12.133520923554897,-7.082608722150326,False,False,False
IF_00128,BASE_0013,contradict_reinforced,empty_full,cup,empty,full,-6.504993982613087,4.956006646156311,-11.461000628769398,-6.504993982613087,False,False,False
IF_00129,BASE_0013,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00130,BASE_0013,reported_event,empty_full,cup,empty,full,2.7473511695861816,2.328512191772461,0.4188389778137207,-2.328512191772461,False,True,False
IF_00131,BASE_0014,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00132,BASE_0014,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00133,BASE_0014,last_event,empty_full,cup,empty,full,2.2801733016967773,-0.09886932373046875,2.379042625427246,0.09886932373046875,True,False,False
IF_00134,BASE_0014,consistent_prior,empty_full,cup,empty,full,5.154078245162964,-7.218107435852289,12.372185681015253,5.154078245162964,True,False,False
IF_00135,BASE_0014,distractor_event,empty_full,cup,empty,full,1.1546359062194824,0.4519939422607422,0.7026419639587402,-0.4519939422607422,False,True,False
IF_00136,BASE_0014,contradict_bare,empty_full,cup,empty,full,-6.851795047521591,5.147664308547974,-11.999459356069565,-6.851795047521591,False,False,False
IF_00137,BASE_0014,contradict_temporal,empty_full,cup,empty,full,-6.928184650838375,5.24145245552063,-12.169637106359005,-6.928184650838375,False,False,False
IF_00138,BASE_0014,contradict_reinforced,empty_full,cup,empty,full,-6.167062655091286,5.101645648479462,-11.268708303570747,-6.167062655091286,False,False,False
IF_00139,BASE_0014,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00140,BASE_0014,reported_event,empty_full,cup,empty,full,3.114851951599121,2.359816551208496,0.755035400390625,-2.359816551208496,False,True,False
IF_00141,BASE_0015,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00142,BASE_0015,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00143,BASE_0015,last_event,empty_full,cup,empty,full,1.8497114181518555,0.5472774505615234,1.302433967590332,-0.5472774505615234,False,True,False
IF_00144,BASE_0015,consistent_prior,empty_full,cup,empty,full,5.120172560214996,-7.144784994423389,12.264957554638386,5.120172560214996,True,False,False
IF_00145,BASE_0015,distractor_event,empty_full,cup,empty,full,0.9389896392822266,0.47359180450439453,0.46539783477783203,-0.47359180450439453,False,True,False
IF_00146,BASE_0015,contradict_bare,empty_full,cup,empty,full,-6.979542329907417,4.979482293128967,-11.959024623036385,-6.979542329907417,False,False,False
IF_00147,BASE_0015,contradict_temporal,empty_full,cup,empty,full,-6.946691490709782,5.146323084831238,-12.09301457554102,-6.946691490709782,False,False,False
IF_00148,BASE_0015,contradict_reinforced,empty_full,cup,empty,full,-6.333807252347469,5.037571668624878,-11.371378920972347,-6.333807252347469,False,False,False
IF_00149,BASE_0015,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00150,BASE_0015,reported_event,empty_full,cup,empty,full,2.768105983734131,2.490633010864258,0.27747297286987305,-2.490633010864258,False,True,False
IF_00151,BASE_0016,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00152,BASE_0016,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00153,BASE_0016,last_event,empty_full,cup,empty,full,2.0722098350524902,0.29692697525024414,1.775282859802246,-0.29692697525024414,False,True,False
IF_00154,BASE_0016,consistent_prior,empty_full,cup,empty,full,5.334396243095398,-7.1857933811843395,12.520189624279737,5.334396243095398,True,False,False
IF_00155,BASE_0016,distractor_event,empty_full,cup,empty,full,1.1969952583312988,0.45594215393066406,0.7410531044006348,-0.45594215393066406,False,True,False
IF_00156,BASE_0016,contradict_bare,empty_full,cup,empty,full,-6.752993993461132,5.209316432476044,-11.962310425937176,-6.752993993461132,False,False,False
IF_00157,BASE_0016,contradict_temporal,empty_full,cup,empty,full,-6.910048797726631,5.329834580421448,-12.239883378148079,-6.910048797726631,False,False,False
IF_00158,BASE_0016,contradict_reinforced,empty_full,cup,empty,full,-6.132224142551422,5.237533330917358,-11.36975747346878,-6.132224142551422,False,False,False
IF_00159,BASE_0016,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00160,BASE_0016,reported_event,empty_full,cup,empty,full,3.032351493835449,2.334664821624756,0.6976866722106934,-2.334664821624756,False,True,False
IF_00161,BASE_0017,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00162,BASE_0017,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00163,BASE_0017,last_event,empty_full,cup,empty,full,2.6523637771606445,-0.1647796630859375,2.817143440246582,0.1647796630859375,True,False,False
IF_00164,BASE_0017,consistent_prior,empty_full,cup,empty,full,5.180858612060547,-7.251084305346012,12.431942917406559,5.180858612060547,True,False,False
IF_00165,BASE_0017,distractor_event,empty_full,cup,empty,full,1.5423774719238281,0.7277383804321289,0.8146390914916992,-0.7277383804321289,False,True,False
IF_00166,BASE_0017,contradict_bare,empty_full,cup,empty,full,-6.9183104410767555,5.034301280975342,-11.952611722052097,-6.9183104410767555,False,False,False
IF_00167,BASE_0017,contradict_temporal,empty_full,cup,empty,full,-7.009565778076649,5.230382740497589,-12.239948518574238,-7.009565778076649,False,False,False
IF_00168,BASE_0017,contradict_reinforced,empty_full,cup,empty,full,-6.250105708837509,5.102470636367798,-11.352576345205307,-6.250105708837509,False,False,False
IF_00169,BASE_0017,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00170,BASE_0017,reported_event,empty_full,cup,empty,full,3.1815757751464844,2.2487034797668457,0.9328722953796387,-2.2487034797668457,False,True,False
IF_00171,BASE_0018,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00172,BASE_0018,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00173,BASE_0018,last_event,empty_full,cup,empty,full,2.4289588928222656,-0.06949424743652344,2.498453140258789,0.06949424743652344,True,False,False
IF_00174,BASE_0018,consistent_prior,empty_full,cup,empty,full,5.047958433628082,-7.192666240036488,12.24062467366457,5.047958433628082,True,False,False
IF_00175,BASE_0018,distractor_event,empty_full,cup,empty,full,1.1299395561218262,0.3505115509033203,0.7794280052185059,-0.3505115509033203,False,True,False
IF_00176,BASE_0018,contradict_bare,empty_full,cup,empty,full,-6.882926493883133,5.028469204902649,-11.911395698785782,-6.882926493883133,False,False,False
IF_00177,BASE_0018,contradict_temporal,empty_full,cup,empty,full,-6.995326712727547,5.058175325393677,-12.053502038121223,-6.995326712727547,False,False,False
IF_00178,BASE_0018,contradict_reinforced,empty_full,cup,empty,full,-6.263638086616993,4.990000784397125,-11.253638871014118,-6.263638086616993,False,False,False
IF_00179,BASE_0018,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00180,BASE_0018,reported_event,empty_full,cup,empty,full,2.597498893737793,1.6607284545898438,0.9367704391479492,-1.6607284545898438,False,True,False
IF_00181,BASE_0019,no_context,empty_full,cup,empty,full,-0.15697574615478516,-0.15697574615478516,0.0,-0.15697574615478516,False,False,True
IF_00182,BASE_0019,explicit_final,empty_full,cup,empty,full,5.054652214050293,-8.2289471141994,13.283599328249693,5.054652214050293,True,False,False
IF_00183,BASE_0019,last_event,empty_full,cup,empty,full,2.2338643074035645,0.3411264419555664,1.892737865447998,-0.3411264419555664,False,True,False
IF_00184,BASE_0019,consistent_prior,empty_full,cup,empty,full,5.0848468542099,-7.196625869721174,12.281472723931074,5.0848468542099,True,False,False
IF_00185,BASE_0019,distractor_event,empty_full,cup,empty,full,1.2100858688354492,0.6204948425292969,0.5895910263061523,-0.6204948425292969,False,True,False
IF_00186,BASE_0019,contradict_bare,empty_full,cup,empty,full,-6.982958301901817,5.017560601234436,-12.000518903136253,-6.982958301901817,False,False,False
IF_00187,BASE_0019,contradict_temporal,empty_full,cup,empty,full,-6.9757703095674515,5.252223610877991,-12.227993920445442,-6.9757703095674515,False,False,False
IF_00188,BASE_0019,contradict_reinforced,empty_full,cup,empty,full,-6.23284674435854,5.143459737300873,-11.376306481659412,-6.23284674435854,False,False,False
IF_00189,BASE_0019,explicit_override,empty_full,cup,empty,full,0.020050048828125,-2.2174710631370544,2.2375211119651794,0.020050048828125,True,False,False
IF_00190,BASE_0019,reported_event,empty_full,cup,empty,full,3.1219778060913086,2.853832244873047,0.2681455612182617,-2.853832244873047,False,True,False
