frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00027,BASE_0003,contradict_temporal,empty_full,glass,empty,full,-1.825765609741211,-1.7988128662109375,-0.026952743530273438,-1.825765609741211,False,False,True
IF_00028,BASE_0003,contradict_reinforced,empty_full,glass,empty,full,-1.8210110664367676,-1.7446818351745605,-0.07632923126220703,-1.8210110664367676,False,False,True
IF_00029,BASE_0003,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00030,BASE_0003,reported_event,empty_full,glass,empty,full,-1.971564769744873,-1.9421586990356445,-0.029406070709228516,-1.971564769744873,False,False,True
IF_00031,BASE_0004,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00032,BASE_0004,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00033,BASE_0004,last_event,empty_full,glass,empty,full,-1.936110019683838,-1.7802791595458984,-0.15583086013793945,-1.936110019683838,False,False,True
IF_00034,BASE_0004,consistent_prior,empty_full,glass,empty,full,-1.7593660354614258,-1.974963665008545,0.21559762954711914,-1.7593660354614258,False,False,True
IF_00035,BASE_0004,distractor_event,empty_full,glass,empty,full,-1.5770998001098633,-1.6972236633300781,0.12012386322021484,-1.5770998001098633,False,False,True
IF_00036,BASE_0004,contradict_bare,empty_full,glass,empty,full,-1.8548088073730469,-1.7739696502685547,-0.08083915710449219,-1.8548088073730469,False,False,True
IF_00037,BASE_0004,contradict_temporal,empty_full,glass,empty,full,-1.8385534286499023,-1.811903953552246,-0.02664947509765625,-1.8385534286499023,False,False,True
IF_00038,BASE_0004,contradict_reinforced,empty_full,glass,empty,full,-1.831949234008789,-1.7567954063415527,-0.07515382766723633,-1.831949234008789,False,False,True
IF_00039,BASE_0004,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00040,BASE_0004,reported_event,empty_full,glass,empty,full,-1.9874582290649414,-1.9748811721801758,-0.012577056884765625,-1.9874582290649414,False,False,True
IF_00041,BASE_0005,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00042,BASE_0005,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00043,BASE_0005,last_event,empty_full,glass,empty,full,-1.9324169158935547,-1.8001317977905273,-0.13228511810302734,-1.9324169158935547,False,False,True
IF_00044,BASE_0005,consistent_prior,empty_full,glass,empty,full,-1.7678890228271484,-1.9944262504577637,0.22653722763061523,-1.7678890228271484,False,False,True
IF_00045,BASE_0005,distractor_event,empty_full,glass,empty,full,-1.6305699348449707,-1.7550849914550781,0.12451505661010742,-1.6305699348449707,False,False,True
IF_00046,BASE_0005,contradict_bare,empty_full,glass,empty,full,-1.840728759765625,-1.7648725509643555,-0.07585620880126953,-1.840728759765625,False,False,True
IF_00047,BASE_0005,contradict_temporal,empty_full,glass,empty,full,-1.860849380493164,-1.8660602569580078,0.00521087646484375,-1.860849380493164,False,False,True
IF_00048,BASE_0005,contradict_reinforced,empty_full,glass,empty,full,-1.8458795547485352,-1.7801923751831055,-0.06568717956542969,-1.8458795547485352,False,False,True
IF_00049,BASE_0005,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00050,BASE_0005,reported_event,empty_full,glass,empty,full,-1.9681997299194336,-1.9251670837402344,-0.04303264617919922,-1.9681997299194336,False,False,True
IF_00051,BASE_0006,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00052,BASE_0006,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00053,BASE_0006,last_event,empty_full,glass,empty,full,-1.909355640411377,-1.759352684020996,-0.15000295639038086,-1.909355640411377,False,False,True
IF_00054,BASE_0006,consistent_prior,empty_full,glass,empty,full,-1.742039680480957,-1.9498553276062012,0.20781564712524414,-1.742039680480957,False,False,True
IF_00055,BASE_0006,distractor_event,empty_full,glass,empty,full,-1.621877670288086,-1.7415332794189453,0.11965560913085938,-1.621877670288086,False,False,True
IF_00056,BASE_0006,contradict_bare,empty_full,glass,empty,full,-1.8293895721435547,-1.7471771240234375,-0.08221244812011719,-1.8293895721435547,False,False,True
IF_00057,BASE_0006,contradict_temporal,empty_full,glass,empty,full,-1.823720932006836,-1.7875380516052246,-0.03618288040161133,-1.823720932006836,False,False,True
IF_00058,BASE_0006,contradict_reinforced,empty_full,glass,empty,full,-1.8236379623413086,-1.729748249053955,-0.09388971328735352,-1.8236379623413086,False,False,True
IF_00059,BASE_0006,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00060,BASE_0006,reported_event,empty_full,glass,empty,full,-1.9481887817382812,-1.907142162322998,-0.0410466194152832,-1.9481887817382812,False,False,True
IF_00061,BASE_0007,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00062,BASE_0007,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00063,BASE_0007,last_event,empty_full,glass,empty,full,-1.857172966003418,-1.713613510131836,-0.14355945587158203,-1.857172966003418,False,False,True
IF_00064,BASE_0007,consistent_prior,empty_full,glass,empty,full,-1.716446876525879,-1.935279369354248,0.21883249282836914,-1.716446876525879,False,False,True
IF_00065,BASE_0007,distractor_event,empty_full,glass,empty,full,-1.6386919021606445,-1.7916970252990723,0.15300512313842773,-1.6386919021606445,False,False,True
IF_00066,BASE_0007,contradict_bare,empty_full,glass,empty,full,-1.8176183700561523,-1.736008644104004,-0.08160972595214844,-1.8176183700561523,False,False,True
IF_00067,BASE_0007,contradict_temporal,empty_full,glass,empty,full,-1.79066801071167,-1.7607855796813965,-0.029882431030273438,-1.79066801071167,False,False,True
IF_00068,BASE_0007,contradict_reinforced,empty_full,glass,empty,full,-1.7937345504760742,-1.724947452545166,-0.0687870979309082,-1.7937345504760742,False,False,True
IF_00069,BASE_0007,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00070,BASE_0007,reported_event,empty_full,glass,empty,full,-1.9401683807373047,-1.9329004287719727,-0.007267951965332031,-1.9401683807373047,False,False,True
IF_00071,BASE_0008,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00072,BASE_0008,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00073,BASE_0008,last_event,empty_full,glass,empty,full,-1.9792251586914062,-1.8206400871276855,-0.1585850715637207,-1.9792251586914062,False,False,True
IF_00074,BASE_0008,consistent_prior,empty_full,glass,empty,full,-1.8881735801696777,-2.096454620361328,0.2082810401916504,-1.8881735801696777,False,False,True
IF_00075,BASE_0008,distractor_event,empty_full,glass,empty,full,-1.7400093078613281,-1.866227149963379,0.12621784210205078,-1.7400093078613281,False,False,True
IF_00076,BASE_0008,contradict_bare,empty_full,glass,empty,full,-1.9349255561828613,-1.8714570999145508,-0.06346845626831055,-1.9349255561828613,False,False,True
IF_00077,BASE_0008,contradict_temporal,empty_full,glass,empty,full,-1.9611902236938477,-1.9509296417236328,-0.010260581970214844,-1.9611902236938477,False,False,True
IF_00078,BASE_0008,contradict_reinforced,empty_full,glass,empty,full,-1.9492826461791992,-1.8826971054077148,-0.06658554077148438,-1.9492826461791992,False,False,True
IF_00079,BASE_0008,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00080,BASE_0008,reported_event,empty_full,glass,empty,full,-2.0186471939086914,-1.9635400772094727,-0.05510711669921875,-2.0186471939086914,False,False,True
IF_00081,BASE_0009,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00082,BASE_0009,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00083,BASE_0009,last_event,empty_full,glass,empty,full,-1.891840934753418,-1.7604646682739258,-0.1313762664794922,-1.891840934753418,False,False,True
IF_00084,BASE_0009,consistent_prior,empty_full,glass,empty,full,-1.7402429580688477,-1.9626760482788086,0.22243309020996094,-1.7402429580688477,False,False,True
IF_00085,BASE_0009,distractor_event,empty_full,glass,empty,full,-1.6138052940368652,-1.753161907196045,0.1393566131591797,-1.6138052940368652,False,False,True
IF_00086,BASE_0009,contradict_bare,empty_full,glass,empty,full,-1.8359041213989258,-1.767322063446045,-0.06858205795288086,-1.8359041213989258,False,False,True
IF_00087,BASE_0009,contradict_temporal,empty_full,glass,empty,full,-1.8125462532043457,-1.796706199645996,-0.01584005355834961,-1.8125462532043457,False,False,True
IF_00088,BASE_0009,contradict_reinforced,empty_full,glass,empty,full,-1.811185359954834,-1.7504796981811523,-0.06070566177368164,-1.811185359954834,False,False,True
IF_00089,BASE_0009,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00090,BASE_0009,reported_event,empty_full,glass,empty,full,-1.9297666549682617,-1.9023571014404297,-0.02740955352783203,-1.9297666549682617,False,False,True
IF_00091,BASE_0010,no_context,empty_full,glass,empty,full,-1.8483448028564453,-1.8483448028564453,0.0,-1.8483448028564453,False,False,True
IF_00092,BASE_0010,explicit_final,empty_full,glass,empty,full,-1.846590518951416,-1.9365582466125488,0.08996772766113281,-1.846590518951416,False,False,True
IF_00093,BASE_0010,last_event,empty_full,glass,empty,full,-1.895615577697754,-1.7517614364624023,-0.14385414123535156,-1.895615577697754,False,False,True
IF_00094,BASE_0010,consistent_prior,empty_full,glass,empty,full,-1.7411041259765625,-1.951737880706787,0.2106337547302246,-1.7411041259765625,False,False,True
IF_00095,BASE_0010,distractor_event,empty_full,glass,empty,full,-1.5396604537963867,-1.6530728340148926,0.11341238021850586,-1.5396604537963867,False,False,True
IF_00096,BASE_0010,contradict_bare,empty_full,glass,empty,full,-1.8145532608032227,-1.7239303588867188,-0.0906229019165039,-1.8145532608032227,False,False,True
IF_00097,BASE_0010,contradict_temporal,empty_full,glass,empty,full,-1.8042550086975098,-1.779958724975586,-0.024296283721923828,-1.8042550086975098,False,False,True
IF_00098,BASE_0010,contradict_reinforced,empty_full,glass,empty,full,-1.822716236114502,-1.7378993034362793,-0.08481693267822266,-1.822716236114502,False,False,True
IF_00099,BASE_0010,explicit_override,empty_full,glass,empty,full,-1.623291015625,-1.6743497848510742,0.05105876922607422,-1.623291015625,False,False,True
IF_00100,BASE_0010,reported_event,empty_full,glass,empty,full,-1.9558258056640625,-1.9367742538452148,-0.019051551818847656,-1.9558258056640625,False,False,True
IF_00101,BASE_0011,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00102,BASE_0011,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00103,BASE_0011,last_event,empty_full,cup,empty,full,-1.8678851127624512,-1.6064634323120117,-0.26142168045043945,-1.8678851127624512,False,False,True
IF_00104,BASE_0011,consistent_prior,empty_full,cup,empty,full,-1.6576967239379883,-1.8445515632629395,0.18685483932495117,-1.6576967239379883,False,False,True
IF_00105,BASE_0011,distractor_event,empty_full,cup,empty,full,-1.5836634635925293,-1.6570329666137695,0.07336950302124023,-1.5836634635925293,False,False,True
IF_00106,BASE_0011,contradict_bare,empty_full,cup,empty,full,-1.6774797439575195,-1.6770038604736328,-0.00047588348388671875,-1.6774797439575195,False,False,True
IF_00107,BASE_0011,contradict_temporal,empty_full,cup,empty,full,-1.7050342559814453,-1.6650042533874512,-0.04003000259399414,-1.7050342559814453,False,False,True
IF_00108,BASE_0011,contradict_reinforced,empty_full,cup,empty,full,-1.7209630012512207,-1.6057367324829102,-0.11522626876831055,-1.7209630012512207,False,False,True
IF_00109,BASE_0011,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00110,BASE_0011,reported_event,empty_full,cup,empty,full,-1.851729393005371,-1.794266700744629,-0.05746269226074219,-1.851729393005371,False,False,True
IF_00111,BASE_0012,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00112,BASE_0012,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00113,BASE_0012,last_event,empty_full,cup,empty,full,-1.8227338790893555,-1.5629663467407227,-0.2597675323486328,-1.8227338790893555,False,False,True
IF_00114,BASE_0012,consistent_prior,empty_full,cup,empty,full,-1.639686107635498,-1.8013238906860352,0.1616377830505371,-1.639686107635498,False,False,True
IF_00115,BASE_0012,distractor_event,empty_full,cup,empty,full,-1.489297866821289,-1.5509920120239258,0.06169414520263672,-1.489297866821289,False,False,True
IF_00116,BASE_0012,contradict_bare,empty_full,cup,empty,full,-1.6325006484985352,-1.6210126876831055,-0.011487960815429688,-1.6325006484985352,False,False,True
IF_00117,BASE_0012,contradict_temporal,empty_full,cup,empty,full,-1.6647648811340332,-1.621232032775879,-0.0435328483581543,-1.6647648811340332,False,False,True
IF_00118,BASE_0012,contradict_reinforced,empty_full,cup,empty,full,-1.6935796737670898,-1.5593838691711426,-0.13419580459594727,-1.6935796737670898,False,False,True
IF_00119,BASE_0012,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00120,BASE_0012,reported_event,empty_full,cup,empty,full,-1.8684921264648438,-1.8636198043823242,-0.004872322082519531,-1.8684921264648438,False,False,True
IF_00121,BASE_0013,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00122,BASE_0013,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00123,BASE_0013,last_event,empty_full,cup,empty,full,-1.8290023803710938,-1.5656161308288574,-0.26338624954223633,-1.8290023803710938,False,False,True
IF_00124,BASE_0013,consistent_prior,empty_full,cup,empty,full,-1.651343822479248,-1.8211421966552734,0.1697983741760254,-1.651343822479248,False,False,True
IF_00125,BASE_0013,distractor_event,empty_full,cup,empty,full,-1.5116047859191895,-1.5896997451782227,0.0780949592590332,-1.5116047859191895,False,False,True
IF_00126,BASE_0013,contradict_bare,empty_full,cup,empty,full,-1.655440330505371,-1.6420106887817383,-0.013429641723632812,-1.655440330505371,False,False,True
IF_00127,BASE_0013,contradict_temporal,empty_full,cup,empty,full,-1.6911358833312988,-1.6397128105163574,-0.051423072814941406,-1.6911358833312988,False,False,True
IF_00128,BASE_0013,contradict_reinforced,empty_full,cup,empty,full,-1.700312614440918,-1.5771112442016602,-0.12320137023925781,-1.700312614440918,False,False,True
IF_00129,BASE_0013,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00130,BASE_0013,reported_event,empty_full,cup,empty,full,-1.883833885192871,-1.8772039413452148,-0.00662994384765625,-1.883833885192871,False,False,True
IF_00131,BASE_0014,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00132,BASE_0014,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00133,BASE_0014,last_event,empty_full,cup,empty,full,-1.8719501495361328,-1.5915961265563965,-0.28035402297973633,-1.8719501495361328,False,False,True
IF_00134,BASE_0014,consistent_prior,empty_full,cup,empty,full,-1.6621050834655762,-1.8342280387878418,0.17212295532226562,-1.6621050834655762,False,False,True
IF_00135,BASE_0014,distractor_event,empty_full,cup,empty,full,-1.533843994140625,-1.603327751159668,0.06948375701904297,-1.533843994140625,False,False,True
IF_00136,BASE_0014,contradict_bare,empty_full,cup,empty,full,-1.6879949569702148,-1.6735506057739258,-0.014444351196289062,-1.6879949569702148,False,False,True
IF_00137,BASE_0014,contradict_temporal,empty_full,cup,empty,full,-1.7056798934936523,-1.6514973640441895,-0.05418252944946289,-1.7056798934936523,False,False,True
IF_00138,BASE_0014,contradict_reinforced,empty_full,cup,empty,full,-1.7098455429077148,-1.5883903503417969,-0.12145519256591797,-1.7098455429077148,False,False,True
IF_00139,BASE_0014,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00140,BASE_0014,reported_event,empty_full,cup,empty,full,-1.8918795585632324,-1.8858404159545898,-0.006039142608642578,-1.8918795585632324,False,False,True
IF_00141,BASE_0015,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00142,BASE_0015,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00143,BASE_0015,last_event,empty_full,cup,empty,full,-1.8575105667114258,-1.6038932800292969,-0.2536172866821289,-1.8575105667114258,False,False,True
IF_00144,BASE_0015,consistent_prior,empty_full,cup,empty,full,-1.6638832092285156,-1.8437128067016602,0.17982959747314453,-1.6638832092285156,False,False,True
IF_00145,BASE_0015,distractor_event,empty_full,cup,empty,full,-1.5866074562072754,-1.6556181907653809,0.06901073455810547,-1.5866074562072754,False,False,True
IF_00146,BASE_0015,contradict_bare,empty_full,cup,empty,full,-1.6627922058105469,-1.6532092094421387,-0.009582996368408203,-1.6627922058105469,False,False,True
IF_00147,BASE_0015,contradict_temporal,empty_full,cup,empty,full,-1.706106185913086,-1.6688728332519531,-0.03723335266113281,-1.706106185913086,False,False,True
IF_00148,BASE_0015,contradict_reinforced,empty_full,cup,empty,full,-1.721888542175293,-1.6011667251586914,-0.12072181701660156,-1.721888542175293,False,False,True
IF_00149,BASE_0015,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00150,BASE_0015,reported_event,empty_full,cup,empty,full,-1.922612190246582,-1.9130678176879883,-0.00954437255859375,-1.922612190246582,False,False,True
IF_00151,BASE_0016,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00152,BASE_0016,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00153,BASE_0016,last_event,empty_full,cup,empty,full,-1.829960823059082,-1.5560297966003418,-0.27393102645874023,-1.829960823059082,False,False,True
IF_00154,BASE_0016,consistent_prior,empty_full,cup,empty,full,-1.6457538604736328,-1.8075823783874512,0.16182851791381836,-1.6457538604736328,False,False,True
IF_00155,BASE_0016,distractor_event,empty_full,cup,empty,full,-1.5197153091430664,-1.5948233604431152,0.07510805130004883,-1.5197153091430664,False,False,True
IF_00156,BASE_0016,contradict_bare,empty_full,cup,empty,full,-1.6531939506530762,-1.6355905532836914,-0.017603397369384766,-1.6531939506530762,False,False,True
IF_00157,BASE_0016,contradict_temporal,empty_full,cup,empty,full,-1.6965970993041992,-1.6246275901794434,-0.07196950912475586,-1.6965970993041992,False,False,True
IF_00158,BASE_0016,contradict_reinforced,empty_full,cup,empty,full,-1.7085161209106445,-1.5652246475219727,-0.14329147338867188,-1.7085161209106445,False,False,True
IF_00159,BASE_0016,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00160,BASE_0016,reported_event,empty_full,cup,empty,full,-1.844900131225586,-1.8257379531860352,-0.01916217803955078,-1.844900131225586,False,False,True
IF_00161,BASE_0017,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00162,BASE_0017,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00163,BASE_0017,last_event,empty_full,cup,empty,full,-1.7999114990234375,-1.5294370651245117,-0.2704744338989258,-1.7999114990234375,False,False,True
IF_00164,BASE_0017,consistent_prior,empty_full,cup,empty,full,-1.6153497695922852,-1.7908639907836914,0.17551422119140625,-1.6153497695922852,False,False,True
IF_00165,BASE_0017,distractor_event,empty_full,cup,empty,full,-1.5517168045043945,-1.6543402671813965,0.10262346267700195,-1.5517168045043945,False,False,True
IF_00166,BASE_0017,contradict_bare,empty_full,cup,empty,full,-1.6502466201782227,-1.638906478881836,-0.011340141296386719,-1.6502466201782227,False,False,True
IF_00167,BASE_0017,contradict_temporal,empty_full,cup,empty,full,-1.6505041122436523,-1.5965099334716797,-0.053994178771972656,-1.6505041122436523,False,False,True
IF_00168,BASE_0017,contradict_reinforced,empty_full,cup,empty,full,-1.6655406951904297,-1.5504236221313477,-0.11511707305908203,-1.6655406951904297,False,False,True
IF_00169,BASE_0017,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00170,BASE_0017,reported_event,empty_full,cup,empty,full,-1.8209786415100098,-1.7723150253295898,-0.04866361618041992,-1.8209786415100098,False,False,True
IF_00171,BASE_0018,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
IF_00172,BASE_0018,explicit_final,empty_full,cup,empty,full,-1.6984615325927734,-1.825211524963379,0.12674999237060547,-1.6984615325927734,False,False,True
IF_00173,BASE_0018,last_event,empty_full,cup,empty,full,-1.881563663482666,-1.5945978164672852,-0.28696584701538086,-1.881563663482666,False,False,True
IF_00174,BASE_0018,consistent_prior,empty_full,cup,empty,full,-1.7692508697509766,-1.9404587745666504,0.17120790481567383,-1.7692508697509766,False,False,True
IF_00175,BASE_0018,distractor_event,empty_full,cup,empty,full,-1.6748089790344238,-1.7381877899169922,0.06337881088256836,-1.6748089790344238,False,False,True
IF_00176,BASE_0018,contradict_bare,empty_full,cup,empty,full,-1.7242631912231445,-1.721095085144043,-0.0031681060791015625,-1.7242631912231445,False,False,True
IF_00177,BASE_0018,contradict_temporal,empty_full,cup,empty,full,-1.806722640991211,-1.7733402252197266,-0.033382415771484375,-1.806722640991211,False,False,True
IF_00178,BASE_0018,contradict_reinforced,empty_full,cup,empty,full,-1.822920799255371,-1.694089412689209,-0.1288313865661621,-1.822920799255371,False,False,True
IF_00179,BASE_0018,explicit_override,empty_full,cup,empty,full,-1.5030646324157715,-1.5610342025756836,0.05796957015991211,-1.5030646324157715,False,False,True
IF_00180,BASE_0018,reported_event,empty_full,cup,empty,full,-2.0339365005493164,-1.9927597045898438,-0.041176795959472656,-2.0339365005493164,False,False,True
IF_00181,BASE_0019,no_context,empty_full,cup,empty,full,-1.7403440475463867,-1.7403440475463867,0.0,-1.7403440475463867,False,False,True
