frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00012,BASE_0001,tf_contradict_adjacent,empty_full,glass,empty,full,1.6988883018493652,3.778304100036621,1.6988883018493652,-3.778304100036621,-2.079415798187256,-3.778304100036621,False,True,False,True
OD_00013,BASE_0001,tf_contradict_distance,empty_full,glass,empty,full,2.7519454956054688,3.743065357208252,2.7519454956054688,-3.743065357208252,-0.9911198616027832,-3.743065357208252,False,True,False,True
OD_00014,BASE_0002,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00015,BASE_0002,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00016,BASE_0002,action_only,empty_full,glass,empty,full,2.5241425037384033,2.2647173404693604,2.5241425037384033,-2.2647173404693604,0.25942516326904297,-2.2647173404693604,False,True,False,False
OD_00017,BASE_0002,action_distance,empty_full,glass,empty,full,3.428194046020508,3.499258518218994,3.428194046020508,-3.499258518218994,-0.07106447219848633,-3.499258518218994,False,True,False,False
OD_00018,BASE_0002,contradict_adjacent,empty_full,glass,empty,full,-6.196365587413311,7.4564619064331055,-6.196365587413311,-7.4564619064331055,-13.652827493846416,-7.4564619064331055,False,False,False,False
OD_00019,BASE_0002,contradict_then,empty_full,glass,empty,full,-6.278127573430538,7.695906579494476,-6.278127573430538,-7.695906579494476,-13.974034152925014,-7.695906579494476,False,False,False,False
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-5.591284655034542,7.86944106221199,-5.591284655034542,-7.86944106221199,-13.460725717246532,-7.86944106221199,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,6.367197543382645,-7.726050037890673,6.367197543382645,7.726050037890673,14.093247581273317,6.367197543382645,True,False,False,False
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,2.5608818531036377,3.2597641944885254,2.5608818531036377,-3.2597641944885254,-0.6988823413848877,-3.2597641944885254,False,True,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,1.5394566059112549,3.815976142883301,1.5394566059112549,-3.815976142883301,-2.276519536972046,-3.815976142883301,False,True,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,2.6323623657226562,3.719158172607422,2.6323623657226562,-3.719158172607422,-1.0867958068847656,-3.719158172607422,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,2.054379463195801,1.8664555549621582,2.054379463195801,-1.8664555549621582,0.18792390823364258,-1.8664555549621582,False,True,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,2.9428677558898926,3.207507848739624,2.9428677558898926,-3.207507848739624,-0.26464009284973145,-3.207507848739624,False,True,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-6.529537424445152,7.284986972808838,-6.529537424445152,-7.284986972808838,-13.81452439725399,-7.284986972808838,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-6.389640286564827,7.360875636339188,-6.389640286564827,-7.360875636339188,-13.750515922904015,-7.360875636339188,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-5.731327258050442,7.6897256672382355,-5.731327258050442,-7.6897256672382355,-13.421052925288677,-7.6897256672382355,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,6.145024329423904,-7.871109291911125,6.145024329423904,7.871109291911125,14.01613362133503,6.145024329423904,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,2.2194747924804688,3.091564893722534,2.2194747924804688,-3.091564893722534,-0.8720901012420654,-3.091564893722534,False,True,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,1.4263365268707275,3.492818832397461,1.4263365268707275,-3.492818832397461,-2.0664823055267334,-3.492818832397461,False,True,False,True
OD_00039,BASE_0003,tf_contradict_distance,empty_full,glass,empty,full,2.492131233215332,3.483314037322998,2.492131233215332,-3.483314037322998,-0.991182804107666,-3.483314037322998,False,True,False,True
OD_00040,BASE_0004,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00041,BASE_0004,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00042,BASE_0004,action_only,empty_full,glass,empty,full,2.7804455757141113,2.255873441696167,2.7804455757141113,-2.255873441696167,0.5245721340179443,-2.255873441696167,False,True,False,False
OD_00043,BASE_0004,action_distance,empty_full,glass,empty,full,3.7613351345062256,3.7754969596862793,3.7613351345062256,-3.7754969596862793,-0.014161825180053711,-3.7754969596862793,False,True,False,False
OD_00044,BASE_0004,contradict_adjacent,empty_full,glass,empty,full,-6.0958894565701485,7.324673414230347,-6.0958894565701485,-7.324673414230347,-13.420562870800495,-7.324673414230347,False,False,False,False
OD_00045,BASE_0004,contradict_then,empty_full,glass,empty,full,-6.269372243434191,7.47080671787262,-6.269372243434191,-7.47080671787262,-13.74017896130681,-7.47080671787262,False,False,False,False
OD_00046,BASE_0004,contradict_distance,empty_full,glass,empty,full,-5.384335525333881,7.794894307851791,-5.384335525333881,-7.794894307851791,-13.179229833185673,-7.794894307851791,False,False,False,False
OD_00047,BASE_0004,consistent_adjacent,empty_full,glass,empty,full,6.274346143007278,-7.736312430351973,6.274346143007278,7.736312430351973,14.010658573359251,6.274346143007278,True,False,False,False
OD_00048,BASE_0004,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,2.7602787017822266,3.2685489654541016,2.7602787017822266,-3.2685489654541016,-0.508270263671875,-3.2685489654541016,False,True,False,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,1.8168680667877197,3.8658509254455566,1.8168680667877197,-3.8658509254455566,-2.048982858657837,-3.8658509254455566,False,True,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,2.8124585151672363,3.8089895248413086,2.8124585151672363,-3.8089895248413086,-0.9965310096740723,-3.8089895248413086,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,3.0980262756347656,2.768345832824707,3.0980262756347656,-2.768345832824707,0.3296804428100586,-2.768345832824707,False,True,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,3.509490489959717,3.572399616241455,3.509490489959717,-3.572399616241455,-0.06290912628173828,-3.572399616241455,False,True,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-6.460498541593552,7.320022344589233,-6.460498541593552,-7.320022344589233,-13.780520886182785,-7.320022344589233,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-6.439173828810453,7.474042981863022,-6.439173828810453,-7.474042981863022,-13.913216810673475,-7.474042981863022,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-5.650187328457832,7.8402439057827,-5.650187328457832,-7.8402439057827,-13.490431234240532,-7.8402439057827,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,6.251482844352722,-7.847163997590542,6.251482844352722,7.847163997590542,14.098646841943264,6.251482844352722,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,2.7544493675231934,3.3185038566589355,2.7544493675231934,-3.3185038566589355,-0.5640544891357422,-3.3185038566589355,False,True,False,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,1.8271293640136719,3.931938648223877,1.8271293640136719,-3.931938648223877,-2.104809284210205,-3.931938648223877,False,True,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,2.719076156616211,3.6809606552124023,2.719076156616211,-3.6809606552124023,-0.9618844985961914,-3.6809606552124023,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,2.7310147285461426,2.1118037700653076,2.7310147285461426,-2.1118037700653076,0.619210958480835,-2.1118037700653076,False,True,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,3.3769688606262207,3.448967933654785,3.3769688606262207,-3.448967933654785,-0.07199907302856445,-3.448967933654785,False,True,False,False
OD_00070,BASE_0006,contradict_adjacent,empty_full,glass,empty,full,-6.258703880012035,7.281680405139923,-6.258703880012035,-7.281680405139923,-13.540384285151958,-7.281680405139923,False,False,False,False
OD_00071,BASE_0006,contradict_then,empty_full,glass,empty,full,-6.265513569116592,7.552105903625488,-6.265513569116592,-7.552105903625488,-13.81761947274208,-7.552105903625488,False,False,False,False
OD_00072,BASE_0006,contradict_distance,empty_full,glass,empty,full,-5.564953908324242,7.886655241250992,-5.564953908324242,-7.886655241250992,-13.451609149575233,-7.886655241250992,False,False,False,False
OD_00073,BASE_0006,consistent_adjacent,empty_full,glass,empty,full,6.312991738319397,-7.817780550569296,6.312991738319397,7.817780550569296,14.130772288888693,6.312991738319397,True,False,False,False
OD_00074,BASE_0006,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00075,BASE_0006,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00076,BASE_0006,tf_action_only,empty_full,glass,empty,full,2.552797555923462,3.160959243774414,2.552797555923462,-3.160959243774414,-0.6081616878509521,-3.160959243774414,False,True,False,True
OD_00077,BASE_0006,tf_contradict_adjacent,empty_full,glass,empty,full,1.4691314697265625,3.6912713050842285,1.4691314697265625,-3.6912713050842285,-2.222139835357666,-3.6912713050842285,False,True,False,True
OD_00078,BASE_0006,tf_contradict_distance,empty_full,glass,empty,full,2.644001007080078,3.612663984298706,2.644001007080078,-3.612663984298706,-0.9686629772186279,-3.612663984298706,False,True,False,True
OD_00079,BASE_0007,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00080,BASE_0007,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00081,BASE_0007,action_only,empty_full,glass,empty,full,2.3672308921813965,2.5579044818878174,2.3672308921813965,-2.5579044818878174,-0.1906735897064209,-2.5579044818878174,False,True,False,False
OD_00082,BASE_0007,action_distance,empty_full,glass,empty,full,3.445981025695801,3.595324993133545,3.445981025695801,-3.595324993133545,-0.14934396743774414,-3.595324993133545,False,True,False,False
OD_00083,BASE_0007,contradict_adjacent,empty_full,glass,empty,full,-6.353255048394203,7.472544968128204,-6.353255048394203,-7.472544968128204,-13.825800016522408,-7.472544968128204,False,False,False,False
OD_00084,BASE_0007,contradict_then,empty_full,glass,empty,full,-6.3383308202028275,7.630059361457825,-6.3383308202028275,-7.630059361457825,-13.968390181660652,-7.630059361457825,False,False,False,False
OD_00085,BASE_0007,contradict_distance,empty_full,glass,empty,full,-5.559938438236713,7.857953727245331,-5.559938438236713,-7.857953727245331,-13.417892165482044,-7.857953727245331,False,False,False,False
OD_00086,BASE_0007,consistent_adjacent,empty_full,glass,empty,full,6.3343885242938995,-7.755020625889301,6.3343885242938995,7.755020625889301,14.0894091501832,6.3343885242938995,True,False,False,False
OD_00087,BASE_0007,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00088,BASE_0007,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00089,BASE_0007,tf_action_only,empty_full,glass,empty,full,2.6436617374420166,3.2503409385681152,2.6436617374420166,-3.2503409385681152,-0.6066792011260986,-3.2503409385681152,False,True,False,True
OD_00090,BASE_0007,tf_contradict_adjacent,empty_full,glass,empty,full,1.6368985176086426,3.745331287384033,1.6368985176086426,-3.745331287384033,-2.1084327697753906,-3.745331287384033,False,True,False,True
OD_00091,BASE_0007,tf_contradict_distance,empty_full,glass,empty,full,2.7880759239196777,3.748046875,2.7880759239196777,-3.748046875,-0.9599709510803223,-3.748046875,False,True,False,True
OD_00092,BASE_0008,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00093,BASE_0008,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00094,BASE_0008,action_only,empty_full,glass,empty,full,1.625981330871582,1.6586236953735352,1.625981330871582,-1.6586236953735352,-0.032642364501953125,-1.6586236953735352,False,True,False,False
OD_00095,BASE_0008,action_distance,empty_full,glass,empty,full,2.7134056091308594,3.0140674114227295,2.7134056091308594,-3.0140674114227295,-0.3006618022918701,-3.0140674114227295,False,True,False,False
OD_00096,BASE_0008,contradict_adjacent,empty_full,glass,empty,full,-6.472341932356358,7.24504679441452,-6.472341932356358,-7.24504679441452,-13.717388726770878,-7.24504679441452,False,False,False,False
OD_00097,BASE_0008,contradict_then,empty_full,glass,empty,full,-6.439200174063444,7.50549778342247,-6.439200174063444,-7.50549778342247,-13.944697957485914,-7.50549778342247,False,False,False,False
OD_00098,BASE_0008,contradict_distance,empty_full,glass,empty,full,-5.766867563128471,7.824227899312973,-5.766867563128471,-7.824227899312973,-13.591095462441444,-7.824227899312973,False,False,False,False
OD_00099,BASE_0008,consistent_adjacent,empty_full,glass,empty,full,6.265307575464249,-7.890673570334911,6.265307575464249,7.890673570334911,14.15598114579916,6.265307575464249,True,False,False,False
OD_00100,BASE_0008,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00101,BASE_0008,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00102,BASE_0008,tf_action_only,empty_full,glass,empty,full,1.9217054843902588,3.048643112182617,1.9217054843902588,-3.048643112182617,-1.1269376277923584,-3.048643112182617,False,True,False,True
OD_00103,BASE_0008,tf_contradict_adjacent,empty_full,glass,empty,full,1.1672472953796387,3.308795690536499,1.1672472953796387,-3.308795690536499,-2.1415483951568604,-3.308795690536499,False,True,False,True
OD_00104,BASE_0008,tf_contradict_distance,empty_full,glass,empty,full,2.3602542877197266,3.4532318115234375,2.3602542877197266,-3.4532318115234375,-1.092977523803711,-3.4532318115234375,False,True,False,True
OD_00105,BASE_0009,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00106,BASE_0009,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00107,BASE_0009,action_only,empty_full,glass,empty,full,2.761871814727783,2.2471282482147217,2.761871814727783,-2.2471282482147217,0.5147435665130615,-2.2471282482147217,False,True,False,False
OD_00108,BASE_0009,action_distance,empty_full,glass,empty,full,3.5133485794067383,3.6212549209594727,3.5133485794067383,-3.6212549209594727,-0.10790634155273438,-3.6212549209594727,False,True,False,False
OD_00109,BASE_0009,contradict_adjacent,empty_full,glass,empty,full,-6.391776643693447,7.2416635155677795,-6.391776643693447,-7.2416635155677795,-13.633440159261227,-7.2416635155677795,False,False,False,False
OD_00110,BASE_0009,contradict_then,empty_full,glass,empty,full,-6.4368462562561035,7.360706388950348,-6.4368462562561035,-7.360706388950348,-13.797552645206451,-7.360706388950348,False,False,False,False
OD_00111,BASE_0009,contradict_distance,empty_full,glass,empty,full,-5.6251876801252365,7.722350299358368,-5.6251876801252365,-7.722350299358368,-13.347537979483604,-7.722350299358368,False,False,False,False
OD_00112,BASE_0009,consistent_adjacent,empty_full,glass,empty,full,6.111003488302231,-7.841186996549368,6.111003488302231,7.841186996549368,13.952190484851599,6.111003488302231,True,False,False,False
OD_00113,BASE_0009,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00114,BASE_0009,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00115,BASE_0009,tf_action_only,empty_full,glass,empty,full,2.6091723442077637,3.2213211059570312,2.6091723442077637,-3.2213211059570312,-0.6121487617492676,-3.2213211059570312,False,True,False,True
OD_00116,BASE_0009,tf_contradict_adjacent,empty_full,glass,empty,full,1.9200334548950195,3.6276705265045166,1.9200334548950195,-3.6276705265045166,-1.707637071609497,-3.6276705265045166,False,True,False,True
OD_00117,BASE_0009,tf_contradict_distance,empty_full,glass,empty,full,2.7229418754577637,3.6703691482543945,2.7229418754577637,-3.6703691482543945,-0.9474272727966309,-3.6703691482543945,False,True,False,True
OD_00118,BASE_0010,none,empty_full,glass,empty,full,1.966815710067749,1.966815710067749,1.966815710067749,-1.966815710067749,0.0,-1.966815710067749,False,True,False,False
OD_00119,BASE_0010,prior_only_contradict,empty_full,glass,empty,full,-6.150124102830887,7.504566788673401,-6.150124102830887,-7.504566788673401,-13.654690891504288,-7.504566788673401,False,False,False,False
OD_00120,BASE_0010,action_only,empty_full,glass,empty,full,2.7579145431518555,2.4578659534454346,2.7579145431518555,-2.4578659534454346,0.3000485897064209,-2.4578659534454346,False,True,False,False
OD_00121,BASE_0010,action_distance,empty_full,glass,empty,full,3.3718090057373047,3.470240592956543,3.3718090057373047,-3.470240592956543,-0.09843158721923828,-3.470240592956543,False,True,False,False
OD_00122,BASE_0010,contradict_adjacent,empty_full,glass,empty,full,-6.267402723431587,7.379504084587097,-6.267402723431587,-7.379504084587097,-13.646906808018684,-7.379504084587097,False,False,False,False
OD_00123,BASE_0010,contradict_then,empty_full,glass,empty,full,-6.431538179516792,7.507713496685028,-6.431538179516792,-7.507713496685028,-13.93925167620182,-7.507713496685028,False,False,False,False
OD_00124,BASE_0010,contradict_distance,empty_full,glass,empty,full,-5.656545571982861,7.837056219577789,-5.656545571982861,-7.837056219577789,-13.49360179156065,-7.837056219577789,False,False,False,False
OD_00125,BASE_0010,consistent_adjacent,empty_full,glass,empty,full,6.242940366268158,-7.788291294127703,6.242940366268158,7.788291294127703,14.03123166039586,6.242940366268158,True,False,False,False
OD_00126,BASE_0010,explicit_override_direct,empty_full,glass,empty,full,-0.40154170989990234,-4.143620505928993,-0.40154170989990234,4.143620505928993,3.742078796029091,-0.40154170989990234,False,False,True,False
OD_00127,BASE_0010,tf_prior_only_contradict,empty_full,glass,empty,full,2.112208366394043,3.829226016998291,2.112208366394043,-3.829226016998291,-1.717017650604248,-3.829226016998291,False,True,False,True
OD_00128,BASE_0010,tf_action_only,empty_full,glass,empty,full,2.706655502319336,3.2955713272094727,2.706655502319336,-3.2955713272094727,-0.5889158248901367,-3.2955713272094727,False,True,False,True
OD_00129,BASE_0010,tf_contradict_adjacent,empty_full,glass,empty,full,1.6119575500488281,3.865574598312378,1.6119575500488281,-3.865574598312378,-2.25361704826355,-3.865574598312378,False,True,False,True
OD_00130,BASE_0010,tf_contradict_distance,empty_full,glass,empty,full,2.6345441341400146,3.6898293495178223,2.6345441341400146,-3.6898293495178223,-1.0552852153778076,-3.6898293495178223,False,True,False,True
OD_00131,BASE_0011,none,empty_full,cup,empty,full,2.0665011405944824,2.0665011405944824,2.0665011405944824,-2.0665011405944824,0.0,-2.0665011405944824,False,True,False,False
OD_00132,BASE_0011,prior_only_contradict,empty_full,cup,empty,full,-5.577274441719055,8.067730575799942,-5.577274441719055,-8.067730575799942,-13.645005017518997,-8.067730575799942,False,False,False,False
OD_00133,BASE_0011,action_only,empty_full,cup,empty,full,2.8454833030700684,2.835300922393799,2.8454833030700684,-2.835300922393799,0.010182380676269531,-2.835300922393799,False,True,False,False
OD_00134,BASE_0011,action_distance,empty_full,cup,empty,full,3.5879697799682617,3.79386830329895,3.5879697799682617,-3.79386830329895,-0.20589852333068848,-3.79386830329895,False,True,False,False
OD_00135,BASE_0011,contradict_adjacent,empty_full,cup,empty,full,-5.797748915851116,8.234477192163467,-5.797748915851116,-8.234477192163467,-14.032226108014584,-8.234477192163467,False,False,False,False
OD_00136,BASE_0011,contradict_then,empty_full,cup,empty,full,-5.895982727408409,8.293311774730682,-5.895982727408409,-8.293311774730682,-14.189294502139091,-8.293311774730682,False,False,False,False
OD_00137,BASE_0011,contradict_distance,empty_full,cup,empty,full,-5.725052699446678,8.437629729509354,-5.725052699446678,-8.437629729509354,-14.162682428956032,-8.437629729509354,False,False,False,False
OD_00138,BASE_0011,consistent_adjacent,empty_full,cup,empty,full,6.683711498975754,-7.130222130566835,6.683711498975754,7.130222130566835,13.81393362954259,6.683711498975754,True,False,False,False
OD_00139,BASE_0011,explicit_override_direct,empty_full,cup,empty,full,0.630009651184082,-2.984122395515442,0.630009651184082,2.984122395515442,3.614132046699524,0.630009651184082,True,False,False,False
OD_00140,BASE_0011,tf_prior_only_contradict,empty_full,cup,empty,full,2.790652275085449,3.233109712600708,2.790652275085449,-3.233109712600708,-0.4424574375152588,-3.233109712600708,False,True,False,True
OD_00141,BASE_0011,tf_action_only,empty_full,cup,empty,full,2.8856472969055176,3.197686195373535,2.8856472969055176,-3.197686195373535,-0.3120388984680176,-3.197686195373535,False,True,False,True
OD_00142,BASE_0011,tf_contradict_adjacent,empty_full,cup,empty,full,2.513835906982422,3.3544790744781494,2.513835906982422,-3.3544790744781494,-0.8406431674957275,-3.3544790744781494,False,True,False,True
OD_00143,BASE_0011,tf_contradict_distance,empty_full,cup,empty,full,3.0983572006225586,3.6711363792419434,3.0983572006225586,-3.6711363792419434,-0.5727791786193848,-3.6711363792419434,False,True,False,True
OD_00144,BASE_0012,none,empty_full,cup,empty,full,2.0665011405944824,2.0665011405944824,2.0665011405944824,-2.0665011405944824,0.0,-2.0665011405944824,False,True,False,False
OD_00145,BASE_0012,prior_only_contradict,empty_full,cup,empty,full,-5.577274441719055,8.067730575799942,-5.577274441719055,-8.067730575799942,-13.645005017518997,-8.067730575799942,False,False,False,False
OD_00146,BASE_0012,action_only,empty_full,cup,empty,full,2.580841541290283,2.712700843811035,2.580841541290283,-2.712700843811035,-0.13185930252075195,-2.712700843811035,False,True,False,False
