frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00030,BASE_0003,reported_event,empty_full,glass,empty,full,1.6894500255584717,0.0999155044555664,1.5895345211029053,-0.0999155044555664,False,True,False
IF_00031,BASE_0004,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00032,BASE_0004,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00033,BASE_0004,last_event,empty_full,glass,empty,full,2.262977123260498,-0.08128643035888672,2.3442635536193848,0.08128643035888672,True,False,False
IF_00034,BASE_0004,consistent_prior,empty_full,glass,empty,full,5.576704956591129,-6.445020474493504,12.021725431084633,5.576704956591129,True,False,False
IF_00035,BASE_0004,distractor_event,empty_full,glass,empty,full,2.665201187133789,1.4495267868041992,1.2156744003295898,-1.4495267868041992,False,True,False
IF_00036,BASE_0004,contradict_bare,empty_full,glass,empty,full,-5.227801218628883,5.958472304046154,-11.186273522675037,-5.958472304046154,False,False,False
IF_00037,BASE_0004,contradict_temporal,empty_full,glass,empty,full,-5.031775340437889,6.00253701210022,-11.034312352538109,-6.00253701210022,False,False,False
IF_00038,BASE_0004,contradict_reinforced,empty_full,glass,empty,full,-5.392160393297672,6.284062221646309,-11.676222614943981,-6.284062221646309,False,False,False
IF_00039,BASE_0004,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00040,BASE_0004,reported_event,empty_full,glass,empty,full,2.3309075832366943,0.4819822311401367,1.8489253520965576,-0.4819822311401367,False,True,False
IF_00041,BASE_0005,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00042,BASE_0005,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00043,BASE_0005,last_event,empty_full,glass,empty,full,1.6753768920898438,0.068939208984375,1.6064376831054688,-0.068939208984375,False,True,False
IF_00044,BASE_0005,consistent_prior,empty_full,glass,empty,full,5.282838821411133,-6.570753820240498,11.85359264165163,5.282838821411133,True,False,False
IF_00045,BASE_0005,distractor_event,empty_full,glass,empty,full,1.8832967281341553,0.7639789581298828,1.1193177700042725,-0.7639789581298828,False,True,False
IF_00046,BASE_0005,contradict_bare,empty_full,glass,empty,full,-5.530580326914787,5.7662269324064255,-11.296807259321213,-5.7662269324064255,False,False,False
IF_00047,BASE_0005,contradict_temporal,empty_full,glass,empty,full,-5.405970454216003,5.813693881034851,-11.219664335250854,-5.813693881034851,False,False,False
IF_00048,BASE_0005,contradict_reinforced,empty_full,glass,empty,full,-5.7240249812603,6.165432043373585,-11.889457024633884,-6.165432043373585,False,False,False
IF_00049,BASE_0005,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00050,BASE_0005,reported_event,empty_full,glass,empty,full,1.8924834728240967,0.8155288696289062,1.0769546031951904,-0.8155288696289062,False,True,False
IF_00051,BASE_0006,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00052,BASE_0006,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00053,BASE_0006,last_event,empty_full,glass,empty,full,2.4173402786254883,0.2868499755859375,2.130490303039551,-0.2868499755859375,False,True,False
IF_00054,BASE_0006,consistent_prior,empty_full,glass,empty,full,5.603439278900623,-6.468726269900799,12.072165548801422,5.603439278900623,True,False,False
IF_00055,BASE_0006,distractor_event,empty_full,glass,empty,full,2.9523534774780273,1.8009986877441406,1.1513547897338867,-1.8009986877441406,False,True,False
IF_00056,BASE_0006,contradict_bare,empty_full,glass,empty,full,-5.037032246589661,6.04224019497633,-11.07927244156599,-6.04224019497633,False,False,False
IF_00057,BASE_0006,contradict_temporal,empty_full,glass,empty,full,-4.987098604440689,5.971569806337357,-10.958668410778046,-5.971569806337357,False,False,False
IF_00058,BASE_0006,contradict_reinforced,empty_full,glass,empty,full,-5.381782568991184,6.335826113820076,-11.71760868281126,-6.335826113820076,False,False,False
IF_00059,BASE_0006,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00060,BASE_0006,reported_event,empty_full,glass,empty,full,2.6097450256347656,1.0654802322387695,1.544264793395996,-1.0654802322387695,False,True,False
IF_00061,BASE_0007,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00062,BASE_0007,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00063,BASE_0007,last_event,empty_full,glass,empty,full,2.1001811027526855,0.09166431427001953,2.008516788482666,-0.09166431427001953,False,True,False
IF_00064,BASE_0007,consistent_prior,empty_full,glass,empty,full,5.417365804314613,-6.3591688722372055,11.776534676551819,5.417365804314613,True,False,False
IF_00065,BASE_0007,distractor_event,empty_full,glass,empty,full,2.565962314605713,1.3865880966186523,1.1793742179870605,-1.3865880966186523,False,True,False
IF_00066,BASE_0007,contradict_bare,empty_full,glass,empty,full,-5.09330740571022,5.907837770879269,-11.001145176589489,-5.907837770879269,False,False,False
IF_00067,BASE_0007,contradict_temporal,empty_full,glass,empty,full,-5.010701298713684,5.84853271394968,-10.859234012663364,-5.84853271394968,False,False,False
IF_00068,BASE_0007,contradict_reinforced,empty_full,glass,empty,full,-5.41321673989296,6.243778958916664,-11.656995698809624,-6.243778958916664,False,False,False
IF_00069,BASE_0007,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00070,BASE_0007,reported_event,empty_full,glass,empty,full,1.9702482223510742,0.48497486114501953,1.4852733612060547,-0.48497486114501953,False,True,False
IF_00071,BASE_0008,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00072,BASE_0008,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00073,BASE_0008,last_event,empty_full,glass,empty,full,1.7618367671966553,0.08251953125,1.6793172359466553,-0.08251953125,False,True,False
IF_00074,BASE_0008,consistent_prior,empty_full,glass,empty,full,5.531377948820591,-6.445868670940399,11.97724661976099,5.531377948820591,True,False,False
IF_00075,BASE_0008,distractor_event,empty_full,glass,empty,full,2.1637563705444336,1.0772969722747803,1.0864593982696533,-1.0772969722747803,False,True,False
IF_00076,BASE_0008,contradict_bare,empty_full,glass,empty,full,-5.264900013804436,6.0350067391991615,-11.299906753003597,-6.0350067391991615,False,False,False
IF_00077,BASE_0008,contradict_temporal,empty_full,glass,empty,full,-5.206800669431686,6.005459748208523,-11.21226041764021,-6.005459748208523,False,False,False
IF_00078,BASE_0008,contradict_reinforced,empty_full,glass,empty,full,-5.649173773825169,6.339535653591156,-11.988709427416325,-6.339535653591156,False,False,False
IF_00079,BASE_0008,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00080,BASE_0008,reported_event,empty_full,glass,empty,full,1.8346500396728516,0.3755521774291992,1.4590978622436523,-0.3755521774291992,False,True,False
IF_00081,BASE_0009,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00082,BASE_0009,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00083,BASE_0009,last_event,empty_full,glass,empty,full,2.018263339996338,0.251800537109375,1.766462802886963,-0.251800537109375,False,True,False
IF_00084,BASE_0009,consistent_prior,empty_full,glass,empty,full,5.53394678235054,-6.356594018638134,11.890540800988674,5.53394678235054,True,False,False
IF_00085,BASE_0009,distractor_event,empty_full,glass,empty,full,1.9297430515289307,1.0452098846435547,0.884533166885376,-1.0452098846435547,False,True,False
IF_00086,BASE_0009,contradict_bare,empty_full,glass,empty,full,-5.294446736574173,5.946312844753265,-11.240759581327438,-5.946312844753265,False,False,False
IF_00087,BASE_0009,contradict_temporal,empty_full,glass,empty,full,-5.2581064105033875,6.013667099177837,-11.271773509681225,-6.013667099177837,False,False,False
IF_00088,BASE_0009,contradict_reinforced,empty_full,glass,empty,full,-5.593083158135414,6.358919069170952,-11.952002227306366,-6.358919069170952,False,False,False
IF_00089,BASE_0009,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00090,BASE_0009,reported_event,empty_full,glass,empty,full,2.12445068359375,1.2760703563690186,0.8483803272247314,-1.2760703563690186,False,True,False
IF_00091,BASE_0010,no_context,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,0.0,-0.3048386573791504,False,False,True
IF_00092,BASE_0010,explicit_final,empty_full,glass,empty,full,5.2479857206344604,-7.285387739539146,12.533373460173607,5.2479857206344604,True,False,False
IF_00093,BASE_0010,last_event,empty_full,glass,empty,full,1.6147098541259766,0.3051490783691406,1.309560775756836,-0.3051490783691406,False,True,False
IF_00094,BASE_0010,consistent_prior,empty_full,glass,empty,full,5.485159933567047,-6.359776481986046,11.844936415553093,5.485159933567047,True,False,False
IF_00095,BASE_0010,distractor_event,empty_full,glass,empty,full,2.4000072479248047,1.7171142101287842,0.6828930377960205,-1.7171142101287842,False,True,False
IF_00096,BASE_0010,contradict_bare,empty_full,glass,empty,full,-5.277436330914497,5.943010300397873,-11.22044663131237,-5.943010300397873,False,False,False
IF_00097,BASE_0010,contradict_temporal,empty_full,glass,empty,full,-5.193499445915222,5.972247272729874,-11.165746718645096,-5.972247272729874,False,False,False
IF_00098,BASE_0010,contradict_reinforced,empty_full,glass,empty,full,-5.601273745298386,6.319236651062965,-11.920510396361351,-6.319236651062965,False,False,False
IF_00099,BASE_0010,explicit_override,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,5.72132782638073,2.120366156101227,True,False,False
IF_00100,BASE_0010,reported_event,empty_full,glass,empty,full,0.9998345375061035,0.33643388748168945,0.6634006500244141,-0.33643388748168945,False,True,False
IF_00101,BASE_0011,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00102,BASE_0011,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00103,BASE_0011,last_event,empty_full,cup,empty,full,1.4293808937072754,-0.7058076858520508,2.135188579559326,0.7058076858520508,True,False,False
IF_00104,BASE_0011,consistent_prior,empty_full,cup,empty,full,4.72213838994503,-7.13740897923708,11.85954736918211,4.72213838994503,True,False,False
IF_00105,BASE_0011,distractor_event,empty_full,cup,empty,full,1.8620033264160156,1.2416601181030273,0.6203432083129883,-1.2416601181030273,False,True,False
IF_00106,BASE_0011,contradict_bare,empty_full,cup,empty,full,-6.16019531339407,5.000645786523819,-11.160841099917889,-6.16019531339407,False,False,False
IF_00107,BASE_0011,contradict_temporal,empty_full,cup,empty,full,-6.053605116903782,5.124683156609535,-11.178288273513317,-6.053605116903782,False,False,False
IF_00108,BASE_0011,contradict_reinforced,empty_full,cup,empty,full,-6.258602902293205,5.370094120502472,-11.628697022795677,-6.258602902293205,False,False,False
IF_00109,BASE_0011,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00110,BASE_0011,reported_event,empty_full,cup,empty,full,1.6699256896972656,0.7907614707946777,0.8791642189025879,-0.7907614707946777,False,True,False
IF_00111,BASE_0012,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00112,BASE_0012,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00113,BASE_0012,last_event,empty_full,cup,empty,full,1.0564703941345215,-0.8988122940063477,1.9552826881408691,0.8988122940063477,True,False,False
IF_00114,BASE_0012,consistent_prior,empty_full,cup,empty,full,4.676013022661209,-7.034950356930494,11.710963379591703,4.676013022661209,True,False,False
IF_00115,BASE_0012,distractor_event,empty_full,cup,empty,full,1.7924015522003174,1.3227486610412598,0.4696528911590576,-1.3227486610412598,False,True,False
IF_00116,BASE_0012,contradict_bare,empty_full,cup,empty,full,-6.109379902482033,4.963693827390671,-11.073073729872704,-6.109379902482033,False,False,False
IF_00117,BASE_0012,contradict_temporal,empty_full,cup,empty,full,-5.983074948191643,5.117379367351532,-11.100454315543175,-5.983074948191643,False,False,False
IF_00118,BASE_0012,contradict_reinforced,empty_full,cup,empty,full,-6.271740138530731,5.395851969718933,-11.667592108249664,-6.271740138530731,False,False,False
IF_00119,BASE_0012,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00120,BASE_0012,reported_event,empty_full,cup,empty,full,0.33063220977783203,-0.21941614151000977,0.5500483512878418,0.21941614151000977,True,False,False
IF_00121,BASE_0013,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00122,BASE_0013,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00123,BASE_0013,last_event,empty_full,cup,empty,full,0.9450979232788086,-1.2794826030731201,2.2245805263519287,0.9450979232788086,True,False,False
IF_00124,BASE_0013,consistent_prior,empty_full,cup,empty,full,4.540405184030533,-7.085345473140478,11.625750657171011,4.540405184030533,True,False,False
IF_00125,BASE_0013,distractor_event,empty_full,cup,empty,full,1.2838897705078125,0.47243499755859375,0.8114547729492188,-0.47243499755859375,False,True,False
IF_00126,BASE_0013,contradict_bare,empty_full,cup,empty,full,-6.031651645898819,4.861524522304535,-10.893176168203354,-6.031651645898819,False,False,False
IF_00127,BASE_0013,contradict_temporal,empty_full,cup,empty,full,-5.8465815782547,4.920107930898666,-10.766689509153366,-5.8465815782547,False,False,False
IF_00128,BASE_0013,contradict_reinforced,empty_full,cup,empty,full,-6.211099691689014,5.270998239517212,-11.482097931206226,-6.211099691689014,False,False,False
IF_00129,BASE_0013,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00130,BASE_0013,reported_event,empty_full,cup,empty,full,0.8628063201904297,-0.3717527389526367,1.2345590591430664,0.3717527389526367,True,False,False
IF_00131,BASE_0014,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00132,BASE_0014,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00133,BASE_0014,last_event,empty_full,cup,empty,full,1.339982032775879,-1.1309587955474854,2.4709408283233643,1.1309587955474854,True,False,False
IF_00134,BASE_0014,consistent_prior,empty_full,cup,empty,full,4.78238020837307,-7.053885731846094,11.836265940219164,4.78238020837307,True,False,False
IF_00135,BASE_0014,distractor_event,empty_full,cup,empty,full,1.4726381301879883,0.5349388122558594,0.9376993179321289,-0.5349388122558594,False,True,False
IF_00136,BASE_0014,contradict_bare,empty_full,cup,empty,full,-6.035344153642654,4.959559291601181,-10.994903445243835,-6.035344153642654,False,False,False
IF_00137,BASE_0014,contradict_temporal,empty_full,cup,empty,full,-5.76288329064846,5.104075536131859,-10.86695882678032,-5.76288329064846,False,False,False
IF_00138,BASE_0014,contradict_reinforced,empty_full,cup,empty,full,-6.0198985785245895,5.373214513063431,-11.39311309158802,-6.0198985785245895,False,False,False
IF_00139,BASE_0014,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00140,BASE_0014,reported_event,empty_full,cup,empty,full,1.3246569633483887,-0.04733896255493164,1.3719959259033203,0.04733896255493164,True,False,False
IF_00141,BASE_0015,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00142,BASE_0015,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00143,BASE_0015,last_event,empty_full,cup,empty,full,1.2342157363891602,-1.051640510559082,2.285856246948242,1.051640510559082,True,False,False
IF_00144,BASE_0015,consistent_prior,empty_full,cup,empty,full,4.512458637356758,-7.16215168684721,11.674610324203968,4.512458637356758,True,False,False
IF_00145,BASE_0015,distractor_event,empty_full,cup,empty,full,1.7853577136993408,1.021087408065796,0.7642703056335449,-1.021087408065796,False,True,False
IF_00146,BASE_0015,contradict_bare,empty_full,cup,empty,full,-6.232884474098682,4.810063198208809,-11.042947672307491,-6.232884474098682,False,False,False
IF_00147,BASE_0015,contradict_temporal,empty_full,cup,empty,full,-6.079850390553474,4.956491395831108,-11.036341786384583,-6.079850390553474,False,False,False
IF_00148,BASE_0015,contradict_reinforced,empty_full,cup,empty,full,-6.331574201583862,5.254897177219391,-11.586471378803253,-6.331574201583862,False,False,False
IF_00149,BASE_0015,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00150,BASE_0015,reported_event,empty_full,cup,empty,full,0.7116091251373291,-0.3152427673339844,1.0268518924713135,0.3152427673339844,True,False,False
IF_00151,BASE_0016,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00152,BASE_0016,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00153,BASE_0016,last_event,empty_full,cup,empty,full,1.727980613708496,-0.9965906143188477,2.7245712280273438,0.9965906143188477,True,False,False
IF_00154,BASE_0016,consistent_prior,empty_full,cup,empty,full,4.821489542722702,-7.151261430233717,11.972750972956419,4.821489542722702,True,False,False
IF_00155,BASE_0016,distractor_event,empty_full,cup,empty,full,2.361389636993408,1.5956625938415527,0.7657270431518555,-1.5956625938415527,False,True,False
IF_00156,BASE_0016,contradict_bare,empty_full,cup,empty,full,-6.062800206243992,5.058183908462524,-11.120984114706516,-6.062800206243992,False,False,False
IF_00157,BASE_0016,contradict_temporal,empty_full,cup,empty,full,-5.878504648804665,5.088575169444084,-10.967079818248749,-5.878504648804665,False,False,False
IF_00158,BASE_0016,contradict_reinforced,empty_full,cup,empty,full,-6.145963549613953,5.430629566311836,-11.576593115925789,-6.145963549613953,False,False,False
IF_00159,BASE_0016,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00160,BASE_0016,reported_event,empty_full,cup,empty,full,1.2046051025390625,0.060227394104003906,1.1443777084350586,-0.060227394104003906,False,True,False
IF_00161,BASE_0017,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00162,BASE_0017,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00163,BASE_0017,last_event,empty_full,cup,empty,full,1.2895441055297852,-0.9969911575317383,2.2865352630615234,0.9969911575317383,True,False,False
IF_00164,BASE_0017,consistent_prior,empty_full,cup,empty,full,4.608507305383682,-7.020161464810371,11.628668770194054,4.608507305383682,True,False,False
IF_00165,BASE_0017,distractor_event,empty_full,cup,empty,full,1.892289161682129,1.0340023040771484,0.8582868576049805,-1.0340023040771484,False,True,False
IF_00166,BASE_0017,contradict_bare,empty_full,cup,empty,full,-5.9469020664691925,4.9339248687028885,-10.880826935172081,-5.9469020664691925,False,False,False
IF_00167,BASE_0017,contradict_temporal,empty_full,cup,empty,full,-5.794955402612686,4.976695135235786,-10.771650537848473,-5.794955402612686,False,False,False
IF_00168,BASE_0017,contradict_reinforced,empty_full,cup,empty,full,-6.104600049555302,5.337417706847191,-11.442017756402493,-6.104600049555302,False,False,False
IF_00169,BASE_0017,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00170,BASE_0017,reported_event,empty_full,cup,empty,full,1.2739858627319336,0.20775794982910156,1.066227912902832,-0.20775794982910156,False,True,False
IF_00171,BASE_0018,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00172,BASE_0018,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00173,BASE_0018,last_event,empty_full,cup,empty,full,1.3476271629333496,-0.8469421863555908,2.1945693492889404,0.8469421863555908,True,False,False
IF_00174,BASE_0018,consistent_prior,empty_full,cup,empty,full,4.79313737154007,-7.016613852232695,11.809751223772764,4.79313737154007,True,False,False
IF_00175,BASE_0018,distractor_event,empty_full,cup,empty,full,1.928370714187622,1.2051656246185303,0.7232050895690918,-1.2051656246185303,False,True,False
IF_00176,BASE_0018,contradict_bare,empty_full,cup,empty,full,-5.948588542640209,5.069639176130295,-11.018227718770504,-5.948588542640209,False,False,False
IF_00177,BASE_0018,contradict_temporal,empty_full,cup,empty,full,-5.869107164442539,5.144802004098892,-11.013909168541431,-5.869107164442539,False,False,False
IF_00178,BASE_0018,contradict_reinforced,empty_full,cup,empty,full,-6.204747073352337,5.446171522140503,-11.65091859549284,-6.204747073352337,False,False,False
IF_00179,BASE_0018,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
IF_00180,BASE_0018,reported_event,empty_full,cup,empty,full,1.1952247619628906,0.08173942565917969,1.113485336303711,-0.08173942565917969,False,True,False
IF_00181,BASE_0019,no_context,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,0.0,-0.7641611099243164,False,False,True
IF_00182,BASE_0019,explicit_final,empty_full,cup,empty,full,4.702007479965687,-7.866958223283291,12.568965703248978,4.702007479965687,True,False,False
IF_00183,BASE_0019,last_event,empty_full,cup,empty,full,1.2782278060913086,-0.7501716613769531,2.0283994674682617,0.7501716613769531,True,False,False
IF_00184,BASE_0019,consistent_prior,empty_full,cup,empty,full,4.722573354840279,-6.91365697234869,11.636230327188969,4.722573354840279,True,False,False
IF_00185,BASE_0019,distractor_event,empty_full,cup,empty,full,1.7187578678131104,1.1178109645843506,0.6009469032287598,-1.1178109645843506,False,True,False
IF_00186,BASE_0019,contradict_bare,empty_full,cup,empty,full,-5.9173325672745705,4.927429974079132,-10.844762541353703,-5.9173325672745705,False,False,False
IF_00187,BASE_0019,contradict_temporal,empty_full,cup,empty,full,-5.902297101914883,5.141644507646561,-11.043941609561443,-5.902297101914883,False,False,False
IF_00188,BASE_0019,contradict_reinforced,empty_full,cup,empty,full,-6.174904018640518,5.402487739920616,-11.577391758561134,-6.174904018640518,False,False,False
IF_00189,BASE_0019,explicit_override,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False
