stream_alias,stream_path,stream_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,screen,inherited_aln_pair_text_hit_row,text_preview
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,17343,official_lengthmatched::childes,517343,160,norm_text,heldout6992:row:childes:16983,heldout6992,False,*MOT: [laughs]. *CHI: [laughs]. *CHI: what's a blue bow. *MOT: I saw some nice bandaids for Erika. *MOT: I'm going to get her them. *CHI: hm. *MOT: guess who was on them? *CHI: who? *MOT: Beauty and the Beast. *CHI: oh c
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,17345,official_lengthmatched::childes,517345,160,norm_text,heldout6992:row:childes:16985,heldout6992,False,um um... *SIS: what is the song that xxx? *BRO: sing a song! *MOT: did you have Chapter One today? *CHI: yeah. *SIS: yeah. *MOT: what did you do in Chapter One? *BRO: sing sing sing a song. %int: singing *BRO: sing a son
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,17445,official_lengthmatched::childes,517445,160,norm_text,heldout6992:row:childes:17083,heldout6992,False,*CHI: hard. *MOT: [laughs]. *GRM: so now what questions did Rafael ask you? *CHI: I do not know. %int: strange Martian voice *MOT: he drew three pictures. *GRF: Chi xxx drew three pictures? *GRM: Chi did? *MOT: mhm. *MOT
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,17892,official_lengthmatched::childes,517892,160,norm_text,heldout6992:row:childes:17516,heldout6992,False,to thank thank her for her special Halloween candy? *MOT: to Auntie Peg to thank her for dinner Saturday night? *CHI: all I wanna eat is dinner. *CHI: I'm gonna get some dinner. *MOT: Chi no no no. *MOT: could you come h
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,17892,official_lengthmatched::childes,517892,160,norm_text,heldout2647:row:childes:17516,heldout2647,False,to thank thank her for her special Halloween candy? *MOT: to Auntie Peg to thank her for dinner Saturday night? *CHI: all I wanna eat is dinner. *CHI: I'm gonna get some dinner. *MOT: Chi no no no. *MOT: could you come h
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,18467,official_lengthmatched::childes,518467,160,norm_text,heldout6992:row:childes:18076,heldout6992,False,don't you like angels? *MAR: I don't. *FAT: mm. *MOT: they can fly. *FAT: what are you going to be in a play? *MAR: yeah. *FAT: are you going to be in it still? *MAR: huh? *MAR: I said I's thinking the next play I'll be.
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,18470,official_lengthmatched::childes,518470,160,norm_text,heldout6992:row:childes:18079,heldout6992,False,were you the sheep? *MAR: I mean a four sheep. *MOT: were there any cows? *MAR: okay. *FAT: Mark you're not telling you're not telling. *MOT: [laughs]. *MAR: xxx this way I can. *FAT: I think this is going down hill. [Ma
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,18470,official_lengthmatched::childes,518470,160,norm_text,heldout2647:row:childes:18079,heldout2647,False,were you the sheep? *MAR: I mean a four sheep. *MOT: were there any cows? *MAR: okay. *FAT: Mark you're not telling you're not telling. *MOT: [laughs]. *MAR: xxx this way I can. *FAT: I think this is going down hill. [Ma
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,18582,official_lengthmatched::childes,518582,160,norm_text,heldout6992:row:childes:18188,heldout6992,False,work or doesn't work? *MAR: yeah but... *FAT: which way do we say it in our house? *MAR: don't work. *FAT: no. *MAR: doesn't work. *FAT: good. *FAT: well what if it doesn't work? *FAT: what about it? *FAT: if it doesn't 
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,18582,official_lengthmatched::childes,518582,160,norm_text,heldout2647:row:childes:18188,heldout2647,False,work or doesn't work? *MAR: yeah but... *FAT: which way do we say it in our house? *MAR: don't work. *FAT: no. *MAR: doesn't work. *FAT: good. *FAT: well what if it doesn't work? *FAT: what about it? *FAT: if it doesn't 
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,21263,official_lengthmatched::childes,521263,160,norm_text,heldout6992:row:childes:20789,heldout6992,False,"these stay on for ever? *FAT: no. *CHI: why do Jims do cause they're crayons [why do Jim's stay on, why do Jims' do it]? [Ross wanted to have a special new Smurf glasses that we had just just bought. And Brian gave him o"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,21263,official_lengthmatched::childes,521263,160,norm_text,heldout2647:row:childes:20789,heldout2647,False,"these stay on for ever? *FAT: no. *CHI: why do Jims do cause they're crayons [why do Jim's stay on, why do Jims' do it]? [Ross wanted to have a special new Smurf glasses that we had just just bought. And Brian gave him o"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,21273,official_lengthmatched::childes,521273,160,norm_text,heldout6992:row:childes:20799,heldout6992,False,watch out for Mark's eyes] *CHI: the boys hit me on the ground [the boys pushed me]. [referring to a boy called Brian at preschool] *CHI: I need a towel for my face and hands. *CHI: that's your own tea and this is my own
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,21273,official_lengthmatched::childes,521273,160,norm_text,heldout2647:row:childes:20799,heldout2647,False,watch out for Mark's eyes] *CHI: the boys hit me on the ground [the boys pushed me]. [referring to a boy called Brian at preschool] *CHI: I need a towel for my face and hands. *CHI: that's your own tea and this is my own
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,22048,official_lengthmatched::childes,522048,160,norm_text,heldout6992:row:childes:21552,heldout6992,False,on him. *MOT: there he is by the shelf. *CHI: that's my that's on my foot. *MOT: you step on bunny. *MOT: there he is. *MOT: see him? *CHI: step on him. *CHI: step him. *MOT: you stepped on him? [Nina seems concerned tha
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,22053,official_lengthmatched::childes,522053,160,norm_text,heldout6992:row:childes:21557,heldout6992,False,*CHI: hop? *MOT: no the deer doesn't hop. *MOT: the deer walks. *CHI: deer walk. *CHI: deers walks. *MOT: what is the rabbit giving to the deer? *CHI: eat. *MOT: no he's not eating. *MOT: he's giving something to the dee
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,25996,official_lengthmatched::gutenberg,525996,160,norm_text,heldout6992:row:gutenberg:25386,heldout6992,True,murmuring in the shelter of the soft petals of the blush roses whose sweetness brings back the fragrance of days that are gone. On the old grey sundial the white-winged pigeons sleepily croon as they preen their snowy pl
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,25997,official_lengthmatched::gutenberg,525997,160,norm_text,heldout6992:row:gutenberg:25387,heldout6992,True,"and bathed where the blue dragon-flies dart across the white water-lilies in pellucid lakes. In the shade of the tall poplar trees and the silvery willows she took her midday rest, and feared the hours when the flowers d"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,35494,official_lengthmatched::gutenberg,535494,160,norm_text,heldout6992:row:gutenberg:34601,heldout6992,False,"I was in the shop, and could see the two little maidens as they sat hanging over their strap, with a doll dressed very much like themselves between them. I crept nearer to the door, where the quick grey eyes of the young"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,40792,official_lengthmatched::open_subtitles,540792,160,norm_text,heldout6992:row:open_subtitles:39748,heldout6992,False,"everything okay? He's just my partner laboratory and friend, or that indeed, - We forget that? - All right. The people we talk. Natalie,weneedtotalk . I lost the game. Get over it, Mom. Natalie, come back here. Natalie! "
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,42583,official_lengthmatched::open_subtitles,542583,160,norm_text,heldout6992:row:open_subtitles:41488,heldout6992,False,"rushed. - Look, Sweets. The way I look at it, if I am shot by an arrow, I don't need to know where the arrow was made, or what kind of bow it came from, or even who it was who shot me. I just need to get it out of my che"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,43911,official_lengthmatched::open_subtitles,543911,160,norm_text,heldout6992:row:open_subtitles:42774,heldout6992,False,"everybody else we've had to give meningitis shots to. You can go. You're kidding, right? If I was kidding, I'd be dressed like you. You're fine. A nurse will sign you out. Go home. Have fun. Relax. I'm probably just a nu"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45153,official_lengthmatched::open_subtitles,545153,160,norm_text,heldout6992:row:open_subtitles:43983,heldout6992,False,"you pick out a guy, you know. Never mind. I'm just here to bring a little luck. I don't believe in luck. you don't believe in luck? Okay, well, how do you explain when good things happen Define ""good things."" You know, g"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45155,official_lengthmatched::open_subtitles,545155,160,norm_text,heldout6992:row:open_subtitles:43985,heldout6992,False,"""the battle for orgastic potency,"" which... Maybe later. sure. Would you like a ride to the airport? That would be very kind. Well, thanks, Cam. sure. Honestly, guys, I don't have to be included in everything. So Wexler "
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45161,official_lengthmatched::open_subtitles,545161,160,norm_text,heldout6992:row:open_subtitles:43991,heldout6992,True,"centered here. Dr. Sweets. Right. Um, you feel you have no right to pleasure because it comes at the expense of your friends. Yes. You're good. But he's leaving soon, so I could say nothing and hope it all goes away. Mm-"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45161,official_lengthmatched::open_subtitles,545161,160,norm_text,heldout2647:row:open_subtitles:43991,heldout2647,True,"centered here. Dr. Sweets. Right. Um, you feel you have no right to pleasure because it comes at the expense of your friends. Yes. You're good. But he's leaving soon, so I could say nothing and hope it all goes away. Mm-"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45682,official_lengthmatched::open_subtitles,545682,160,norm_text,heldout6992:row:open_subtitles:44495,heldout6992,False,"the 4400 honors and is planned for months. Our history with each state. But this is real, and you can no denial afford. Thank you for the information. I keep it in mind. Maia never wrong. The protection that offers, I my"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45690,official_lengthmatched::open_subtitles,545690,160,norm_text,heldout6992:row:open_subtitles:44503,heldout6992,False,"than I expected. Tall or short, Collier should not have come here. -I did not let him. Aunt April-loves tall guys. O. So you have it with my daughter about men? She is a child. We have it might be mentioned. Hey, Mom, wh"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,45690,official_lengthmatched::open_subtitles,545690,160,norm_text,heldout2647:row:open_subtitles:44503,heldout2647,False,"than I expected. Tall or short, Collier should not have come here. -I did not let him. Aunt April-loves tall guys. O. So you have it with my daughter about men? She is a child. We have it might be mentioned. Hey, Mom, wh"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,47389,official_lengthmatched::open_subtitles,547389,160,norm_text,heldout6992:row:open_subtitles:46147,heldout6992,False,"pack you a lunch. Uh, gee, Berta, I don't... Or how about this? I'll watch the baby and you two can spend the afternoon in bed gettin' sticky. Ah, well, uh, as lovely as that sounds, I wasn't really planning on seeing Na"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,49982,official_lengthmatched::open_subtitles,549982,160,norm_text,heldout6992:row:open_subtitles:48662,heldout6992,True,"honey, it's so great to see you. Mark's tie? Barbi, this is the last straw! No. I cannot forgive you for this. It's definitely over, Barbi! Rick! It's not what you think it is! You've got to listen! rick! So, how's every"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,49982,official_lengthmatched::open_subtitles,549982,160,norm_text,heldout2647:row:open_subtitles:48662,heldout2647,True,"honey, it's so great to see you. Mark's tie? Barbi, this is the last straw! No. I cannot forgive you for this. It's definitely over, Barbi! Rick! It's not what you think it is! You've got to listen! rick! So, how's every"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,52907,official_lengthmatched::open_subtitles,552907,160,norm_text,heldout6992:row:open_subtitles:51500,heldout6992,False,"it? Just to look at it. You can check it for weapons if that's what you want. We just found a lot of explosives. So we're looking around. - No, no, that's cool. Now then, bankers. Let's shake off any goodwill of humanity"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,52907,official_lengthmatched::open_subtitles,552907,160,norm_text,heldout2647:row:open_subtitles:51500,heldout2647,False,"it? Just to look at it. You can check it for weapons if that's what you want. We just found a lot of explosives. So we're looking around. - No, no, that's cool. Now then, bankers. Let's shake off any goodwill of humanity"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,54182,official_lengthmatched::open_subtitles,554182,160,norm_text,heldout6992:row:open_subtitles:52738,heldout6992,False,"about what did happen. I didn't kill those men if that's what they think. If that's what you're saying? I'm saying I want to understand what happened. I'm saying, thank you for saving my life. I'm saying there's a cost. "
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,54182,official_lengthmatched::open_subtitles,554182,160,norm_text,heldout2647:row:open_subtitles:52738,heldout2647,False,"about what did happen. I didn't kill those men if that's what they think. If that's what you're saying? I'm saying I want to understand what happened. I'm saying, thank you for saving my life. I'm saying there's a cost. "
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,54916,official_lengthmatched::simple_wiki,554916,160,norm_text,heldout6992:row:simple_wiki:53454,heldout6992,False,"the Anglican Church in England is called the ‘Church of England’, the Anglican Church in undivided India was known as the ‘Church of India’ and in Pakistan as the ‘Church of Pakistan’. Bangladesh became independent in 19"
compact_experience_OFF,experiments/archive/compact_experience/data/qwen_clean_aligned/training_corpora/official_only_10M.jsonl,60410,official_lengthmatched::simple_wiki,560410,160,norm_text,heldout6992:row:simple_wiki:58785,heldout6992,False,"first female professor in Germany. She became a German professor in 1917. Throughout the 1920s, Meitner worked mostly on radiation. She won many prizes and awards. Around 1935, Meitner and Hahn worked together to learn m"
