frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,-0.2792787551879883,-0.9409093856811523,-0.2792787551879883,0.9409093856811523,0.6616306304931641,-0.2792787551879883,False,False,True,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,0.5114555358886719,0.06787586212158203,0.5114555358886719,-0.06787586212158203,0.44357967376708984,-0.06787586212158203,False,True,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,1.069692611694336,0.7843923568725586,1.069692611694336,-0.7843923568725586,0.28530025482177734,-0.7843923568725586,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,1.6753768920898438,0.068939208984375,1.6753768920898438,-0.068939208984375,1.6064376831054688,-0.068939208984375,False,True,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,2.879973888397217,1.686431646347046,2.879973888397217,-1.686431646347046,1.193542242050171,-1.686431646347046,False,True,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-5.530580326914787,5.7662269324064255,-5.530580326914787,-5.7662269324064255,-11.296807259321213,-5.7662269324064255,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-5.405970454216003,5.813693881034851,-5.405970454216003,-5.813693881034851,-11.219664335250854,-5.813693881034851,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-2.5550355315208435,5.701698392629623,-2.5550355315208435,-5.701698392629623,-8.256733924150467,-5.701698392629623,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,5.282838821411133,-6.570753820240498,5.282838821411133,6.570753820240498,11.85359264165163,5.282838821411133,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,-0.30968189239501953,-0.9929494857788086,-0.30968189239501953,0.9929494857788086,0.6832675933837891,-0.30968189239501953,False,False,True,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,0.31485652923583984,-0.21963214874267578,0.31485652923583984,0.21963214874267578,0.5344886779785156,0.21963214874267578,True,False,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,0.9450569152832031,0.6709928512573242,0.9450569152832031,-0.6709928512573242,0.2740640640258789,-0.6709928512573242,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,2.4173402786254883,0.2868499755859375,2.4173402786254883,-0.2868499755859375,2.130490303039551,-0.2868499755859375,False,True,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,3.5242350101470947,2.1266839504241943,3.5242350101470947,-2.1266839504241943,1.3975510597229004,-2.1266839504241943,False,True,False,False
OD_00070,BASE_0006,contradict_adjacent,empty_full,glass,empty,full,-5.037032246589661,6.04224019497633,-5.037032246589661,-6.04224019497633,-11.07927244156599,-6.04224019497633,False,False,False,False
OD_00071,BASE_0006,contradict_then,empty_full,glass,empty,full,-4.987098604440689,5.971569806337357,-4.987098604440689,-5.971569806337357,-10.958668410778046,-5.971569806337357,False,False,False,False
OD_00072,BASE_0006,contradict_distance,empty_full,glass,empty,full,-1.955265998840332,5.9712745398283005,-1.955265998840332,-5.9712745398283005,-7.9265405386686325,-5.9712745398283005,False,False,False,False
OD_00073,BASE_0006,consistent_adjacent,empty_full,glass,empty,full,5.603439278900623,-6.468726269900799,5.603439278900623,6.468726269900799,12.072165548801422,5.603439278900623,True,False,False,False
OD_00074,BASE_0006,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00075,BASE_0006,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00076,BASE_0006,tf_action_only,empty_full,glass,empty,full,-0.06354427337646484,-0.8420853614807129,-0.06354427337646484,0.8420853614807129,0.778541088104248,-0.06354427337646484,False,False,True,True
OD_00077,BASE_0006,tf_contradict_adjacent,empty_full,glass,empty,full,0.8593883514404297,0.16558837890625,0.8593883514404297,-0.16558837890625,0.6937999725341797,-0.16558837890625,False,True,False,True
OD_00078,BASE_0006,tf_contradict_distance,empty_full,glass,empty,full,1.3594233989715576,0.9745683670043945,1.3594233989715576,-0.9745683670043945,0.3848550319671631,-0.9745683670043945,False,True,False,True
OD_00079,BASE_0007,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00080,BASE_0007,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00081,BASE_0007,action_only,empty_full,glass,empty,full,2.1001811027526855,0.09166431427001953,2.1001811027526855,-0.09166431427001953,2.008516788482666,-0.09166431427001953,False,True,False,False
OD_00082,BASE_0007,action_distance,empty_full,glass,empty,full,3.244187593460083,1.755136489868164,3.244187593460083,-1.755136489868164,1.489051103591919,-1.755136489868164,False,True,False,False
OD_00083,BASE_0007,contradict_adjacent,empty_full,glass,empty,full,-5.09330740571022,5.907837770879269,-5.09330740571022,-5.907837770879269,-11.001145176589489,-5.907837770879269,False,False,False,False
OD_00084,BASE_0007,contradict_then,empty_full,glass,empty,full,-5.010701298713684,5.84853271394968,-5.010701298713684,-5.84853271394968,-10.859234012663364,-5.84853271394968,False,False,False,False
OD_00085,BASE_0007,contradict_distance,empty_full,glass,empty,full,-2.0981616973876953,5.7685375809669495,-2.0981616973876953,-5.7685375809669495,-7.866699278354645,-5.7685375809669495,False,False,False,False
OD_00086,BASE_0007,consistent_adjacent,empty_full,glass,empty,full,5.417365804314613,-6.3591688722372055,5.417365804314613,6.3591688722372055,11.776534676551819,5.417365804314613,True,False,False,False
OD_00087,BASE_0007,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00088,BASE_0007,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00089,BASE_0007,tf_action_only,empty_full,glass,empty,full,-0.2226886749267578,-0.8661746978759766,-0.2226886749267578,0.8661746978759766,0.6434860229492188,-0.2226886749267578,False,False,True,True
OD_00090,BASE_0007,tf_contradict_adjacent,empty_full,glass,empty,full,0.5572166442871094,0.08168506622314453,0.5572166442871094,-0.08168506622314453,0.47553157806396484,-0.08168506622314453,False,True,False,True
OD_00091,BASE_0007,tf_contradict_distance,empty_full,glass,empty,full,1.0898399353027344,0.8701488971710205,1.0898399353027344,-0.8701488971710205,0.21969103813171387,-0.8701488971710205,False,True,False,True
OD_00092,BASE_0008,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00093,BASE_0008,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00094,BASE_0008,action_only,empty_full,glass,empty,full,1.7618367671966553,0.08251953125,1.7618367671966553,-0.08251953125,1.6793172359466553,-0.08251953125,False,True,False,False
OD_00095,BASE_0008,action_distance,empty_full,glass,empty,full,2.928668737411499,1.7770500183105469,2.928668737411499,-1.7770500183105469,1.1516187191009521,-1.7770500183105469,False,True,False,False
OD_00096,BASE_0008,contradict_adjacent,empty_full,glass,empty,full,-5.264900013804436,6.0350067391991615,-5.264900013804436,-6.0350067391991615,-11.299906753003597,-6.0350067391991615,False,False,False,False
OD_00097,BASE_0008,contradict_then,empty_full,glass,empty,full,-5.206800669431686,6.005459748208523,-5.206800669431686,-6.005459748208523,-11.21226041764021,-6.005459748208523,False,False,False,False
OD_00098,BASE_0008,contradict_distance,empty_full,glass,empty,full,-2.4960489869117737,5.908573344349861,-2.4960489869117737,-5.908573344349861,-8.404622331261635,-5.908573344349861,False,False,False,False
OD_00099,BASE_0008,consistent_adjacent,empty_full,glass,empty,full,5.531377948820591,-6.445868670940399,5.531377948820591,6.445868670940399,11.97724661976099,5.531377948820591,True,False,False,False
OD_00100,BASE_0008,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00101,BASE_0008,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00102,BASE_0008,tf_action_only,empty_full,glass,empty,full,-0.14138293266296387,-0.7279720306396484,-0.14138293266296387,0.7279720306396484,0.5865890979766846,-0.14138293266296387,False,False,True,True
OD_00103,BASE_0008,tf_contradict_adjacent,empty_full,glass,empty,full,0.4665260314941406,0.017984390258789062,0.4665260314941406,-0.017984390258789062,0.44854164123535156,-0.017984390258789062,False,True,False,True
OD_00104,BASE_0008,tf_contradict_distance,empty_full,glass,empty,full,1.0753889083862305,0.857642412185669,1.0753889083862305,-0.857642412185669,0.21774649620056152,-0.857642412185669,False,True,False,True
OD_00105,BASE_0009,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00106,BASE_0009,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00107,BASE_0009,action_only,empty_full,glass,empty,full,2.018263339996338,0.251800537109375,2.018263339996338,-0.251800537109375,1.766462802886963,-0.251800537109375,False,True,False,False
OD_00108,BASE_0009,action_distance,empty_full,glass,empty,full,2.927194356918335,1.991098403930664,2.927194356918335,-1.991098403930664,0.9360959529876709,-1.991098403930664,False,True,False,False
OD_00109,BASE_0009,contradict_adjacent,empty_full,glass,empty,full,-5.294446736574173,5.946312844753265,-5.294446736574173,-5.946312844753265,-11.240759581327438,-5.946312844753265,False,False,False,False
OD_00110,BASE_0009,contradict_then,empty_full,glass,empty,full,-5.2581064105033875,6.013667099177837,-5.2581064105033875,-6.013667099177837,-11.271773509681225,-6.013667099177837,False,False,False,False
OD_00111,BASE_0009,contradict_distance,empty_full,glass,empty,full,-2.4116238951683044,5.839392781257629,-2.4116238951683044,-5.839392781257629,-8.251016676425934,-5.839392781257629,False,False,False,False
OD_00112,BASE_0009,consistent_adjacent,empty_full,glass,empty,full,5.53394678235054,-6.356594018638134,5.53394678235054,6.356594018638134,11.890540800988674,5.53394678235054,True,False,False,False
OD_00113,BASE_0009,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00114,BASE_0009,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00115,BASE_0009,tf_action_only,empty_full,glass,empty,full,-0.3144655227661133,-1.0355749130249023,-0.3144655227661133,1.0355749130249023,0.7211093902587891,-0.3144655227661133,False,False,True,True
OD_00116,BASE_0009,tf_contradict_adjacent,empty_full,glass,empty,full,0.48463916778564453,-0.0023813247680664062,0.48463916778564453,0.0023813247680664062,0.48702049255371094,0.0023813247680664062,True,False,False,True
OD_00117,BASE_0009,tf_contradict_distance,empty_full,glass,empty,full,1.0590143203735352,0.7646529674530029,1.0590143203735352,-0.7646529674530029,0.2943613529205322,-0.7646529674530029,False,True,False,True
OD_00118,BASE_0010,none,empty_full,glass,empty,full,-0.3048386573791504,-0.3048386573791504,-0.3048386573791504,0.3048386573791504,0.0,-0.3048386573791504,False,False,True,False
OD_00119,BASE_0010,prior_only_contradict,empty_full,glass,empty,full,-5.599750638008118,5.915437899529934,-5.599750638008118,-5.915437899529934,-11.515188537538052,-5.915437899529934,False,False,False,False
OD_00120,BASE_0010,action_only,empty_full,glass,empty,full,1.6147098541259766,0.3051490783691406,1.6147098541259766,-0.3051490783691406,1.309560775756836,-0.3051490783691406,False,True,False,False
OD_00121,BASE_0010,action_distance,empty_full,glass,empty,full,2.846034049987793,1.9832611083984375,2.846034049987793,-1.9832611083984375,0.8627729415893555,-1.9832611083984375,False,True,False,False
OD_00122,BASE_0010,contradict_adjacent,empty_full,glass,empty,full,-5.277436330914497,5.943010300397873,-5.277436330914497,-5.943010300397873,-11.22044663131237,-5.943010300397873,False,False,False,False
OD_00123,BASE_0010,contradict_then,empty_full,glass,empty,full,-5.193499445915222,5.972247272729874,-5.193499445915222,-5.972247272729874,-11.165746718645096,-5.972247272729874,False,False,False,False
OD_00124,BASE_0010,contradict_distance,empty_full,glass,empty,full,-2.4425562620162964,5.80360047519207,-2.4425562620162964,-5.80360047519207,-8.246156737208366,-5.80360047519207,False,False,False,False
OD_00125,BASE_0010,consistent_adjacent,empty_full,glass,empty,full,5.485159933567047,-6.359776481986046,5.485159933567047,6.359776481986046,11.844936415553093,5.485159933567047,True,False,False,False
OD_00126,BASE_0010,explicit_override_direct,empty_full,glass,empty,full,3.600961670279503,-2.120366156101227,3.600961670279503,2.120366156101227,5.72132782638073,2.120366156101227,True,False,False,False
OD_00127,BASE_0010,tf_prior_only_contradict,empty_full,glass,empty,full,0.47950172424316406,0.20560169219970703,0.47950172424316406,-0.20560169219970703,0.27390003204345703,-0.20560169219970703,False,True,False,True
OD_00128,BASE_0010,tf_action_only,empty_full,glass,empty,full,0.0015306472778320312,-0.6160249710083008,0.0015306472778320312,0.6160249710083008,0.6175556182861328,0.0015306472778320312,True,False,False,True
OD_00129,BASE_0010,tf_contradict_adjacent,empty_full,glass,empty,full,0.6577491760253906,0.14246463775634766,0.6577491760253906,-0.14246463775634766,0.515284538269043,-0.14246463775634766,False,True,False,True
OD_00130,BASE_0010,tf_contradict_distance,empty_full,glass,empty,full,1.1812028884887695,0.8610498905181885,1.1812028884887695,-0.8610498905181885,0.32015299797058105,-0.8610498905181885,False,True,False,True
OD_00131,BASE_0011,none,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,-0.7641611099243164,0.7641611099243164,0.0,-0.7641611099243164,False,False,True,False
OD_00132,BASE_0011,prior_only_contradict,empty_full,cup,empty,full,-6.46447828412056,5.235504895448685,-6.46447828412056,-5.235504895448685,-11.699983179569244,-6.46447828412056,False,False,False,False
OD_00133,BASE_0011,action_only,empty_full,cup,empty,full,1.4293808937072754,-0.7058076858520508,1.4293808937072754,0.7058076858520508,2.135188579559326,0.7058076858520508,True,False,False,False
OD_00134,BASE_0011,action_distance,empty_full,cup,empty,full,1.8512883186340332,1.3782954216003418,1.8512883186340332,-1.3782954216003418,0.4729928970336914,-1.3782954216003418,False,True,False,False
OD_00135,BASE_0011,contradict_adjacent,empty_full,cup,empty,full,-6.16019531339407,5.000645786523819,-6.16019531339407,-5.000645786523819,-11.160841099917889,-6.16019531339407,False,False,False,False
OD_00136,BASE_0011,contradict_then,empty_full,cup,empty,full,-6.053605116903782,5.124683156609535,-6.053605116903782,-5.124683156609535,-11.178288273513317,-6.053605116903782,False,False,False,False
OD_00137,BASE_0011,contradict_distance,empty_full,cup,empty,full,-2.171992301940918,4.995765507221222,-2.171992301940918,-4.995765507221222,-7.16775780916214,-4.995765507221222,False,False,False,False
OD_00138,BASE_0011,consistent_adjacent,empty_full,cup,empty,full,4.72213838994503,-7.13740897923708,4.72213838994503,7.13740897923708,11.85954736918211,4.72213838994503,True,False,False,False
OD_00139,BASE_0011,explicit_override_direct,empty_full,cup,empty,full,3.1657753586769104,-1.2182989120483398,3.1657753586769104,1.2182989120483398,4.38407427072525,1.2182989120483398,True,False,False,False
OD_00140,BASE_0011,tf_prior_only_contradict,empty_full,cup,empty,full,-0.2913970947265625,-0.8847923278808594,-0.2913970947265625,0.8847923278808594,0.5933952331542969,-0.2913970947265625,False,False,True,True
OD_00141,BASE_0011,tf_action_only,empty_full,cup,empty,full,-0.6226119995117188,-1.4556255340576172,-0.6226119995117188,1.4556255340576172,0.8330135345458984,-0.6226119995117188,False,False,True,True
OD_00142,BASE_0011,tf_contradict_adjacent,empty_full,cup,empty,full,-0.32616424560546875,-0.6917457580566406,-0.32616424560546875,0.6917457580566406,0.3655815124511719,-0.32616424560546875,False,False,True,True
OD_00143,BASE_0011,tf_contradict_distance,empty_full,cup,empty,full,0.5506753921508789,0.3028421401977539,0.5506753921508789,-0.3028421401977539,0.247833251953125,-0.3028421401977539,False,True,False,True
OD_00144,BASE_0012,none,empty_full,cup,empty,full,-0.7641611099243164,-0.7641611099243164,-0.7641611099243164,0.7641611099243164,0.0,-0.7641611099243164,False,False,True,False
