model,task_id,pair_id,split,axis,source_original_margin,source_altered_margin,no_source_original_margin,source_follow_swing,both_source_conditions_correct
compact_exact_epoch80,t14_radio_channel,rw_015472,trained_content,quantity_identifier,6.735750239342451,5.9348470494151115,1.2246589660644531,12.670597288757563,True
compact_exact_epoch80,t15_noontide_press,rw_017379,trained_content,institution,14.485988605301827,13.810433226947982,-0.5974636077880868,28.29642183224981,True
compact_exact_epoch80,t16_taylor_location,rw_031652,trained_content,location,11.301780853420496,8.740698173642159,-0.6824064254760742,20.042479027062654,True
compact_exact_epoch80,t17_abraham_relation,rw_041183,trained_content,role_relation,8.466302612796426,5.638553716242313,2.7438946962356567,14.10485632903874,True
compact_exact_epoch80,h01_gas_price,rw2s1_000216,held_source,quantity,3.4203430945053697,3.488441427703947,0.10839974880218506,6.9087845222093165,True
compact_exact_epoch80,h02_rating,rw_000248,held_source,quantity,4.90481361374259,3.408719167113304,-0.38286685943603516,8.313532780855894,True
compact_exact_epoch80,h03_protest_duration,rw_001604,held_source,quantity_time,-1.8612946669260655,2.0602353413899746,-2.104311307271322,0.19894067446390906,False
compact_exact_epoch80,h04_cherry_food,rw2s0_009985,held_source,object,7.549594953889027,1.208604872226715,3.4810429215431213,8.758199826115742,True
compact_exact_epoch80,h05_eagle_feathers,rw2s1_013643,held_source,quantity,2.1137890368700027,2.0503402650356293,-0.04846382141113281,4.164129301905632,True
compact_exact_epoch80,h06_ramadan_food,rw2s1_017873,held_source,object,12.192294120788574,10.258410789072514,0.6215791702270508,22.450704909861088,True
compact_exact_epoch80,h07_modern_art_city,rw2s1_002259,held_source,location,5.351215782575309,5.790997952222824,1.4407445192337036,11.142213734798133,True
compact_exact_epoch80,h08_navarino_year,rw2s0_004620,held_source,quantity_time,1.3307917402125895,0.9807281699031591,0.08535075187683105,2.3115199101157486,True
compact_exact_epoch92,t01_skelton_value,rw2s0_002308,trained_content,property,11.391162782907486,5.753470182418823,1.4490389823913574,17.14463296532631,True
compact_exact_epoch92,t02_baku_institution,rw2s0_006924,trained_content,institution,6.288812746293843,5.135720020160079,2.0543469190597534,11.424532766453922,True
compact_exact_epoch92,t03_oil_object,rw2s0_010026,trained_content,object,12.597804851830006,8.97227694094181,4.807208776473999,21.570081792771816,True
compact_exact_epoch92,t04_casualty_uncertainty,rw2s0_014542,trained_content,qualification,0.058144569396972656,4.5843024253845215,-1.108494758605957,4.642446994781494,True
compact_exact_epoch92,t05_manning_role,rw2s0_019304,trained_content,role,13.3862624168396,3.497651372104883,2.848222255706787,16.883913788944483,True
compact_exact_epoch92,t06_mass_day,rw2s0_019852,trained_content,time,4.735147647559643,4.257698267698288,0.5472002029418945,8.99284591525793,True
compact_exact_epoch92,t07_music_change,rw2s0_020973,trained_content,ordered_change,6.440182149410248,0.9725809097290039,3.6764135360717773,7.412763059139252,True
compact_exact_epoch92,t08_abingdon_refusal,rw2s0_025051,trained_content,polarity_action,3.5470674633979797,6.427721232175827,-0.4185953140258789,9.974788695573807,True
compact_exact_epoch92,t09_route_opposite,rw2s0_029078,trained_content,spatial_relation,-1.8743476867675781,4.846107482910156,-3.1523971557617188,2.971759796142578,False
compact_exact_epoch92,t10_clavering_number,rw2s1_005600,trained_content,quantity,4.146249532699585,3.869908332824707,0.4255790710449219,8.016157865524292,True
compact_exact_epoch92,t11_horsemen_weapon,rw2s1_015912,trained_content,object,1.6526495218276978,1.798022985458374,-2.709711790084839,3.4506725072860718,True
compact_exact_epoch92,t12_unseen_scandal_count,rw2s1_024034,trained_content,quantity,0.05141827889851158,-0.07663871418862112,-0.005441337823867798,-0.025220435290109533,False
compact_exact_epoch92,t13_bank_threshold,rw_004509,trained_content,quantity,1.1156987904437952,0.7866587899847044,0.09482269627707351,1.9023575804284996,True
compact_exact_epoch92,t14_radio_channel,rw_015472,trained_content,quantity_identifier,6.747890351340175,5.949032753705978,1.1790390014648438,12.696923105046153,True
compact_exact_epoch92,t15_noontide_press,rw_017379,trained_content,institution,14.545203532402715,13.805200101497272,-0.5525677998860683,28.350403633899987,True
compact_exact_epoch92,t16_taylor_location,rw_031652,trained_content,location,11.359955120831728,8.761719793081284,-0.6423969268798828,20.12167491391301,True
compact_exact_epoch92,t17_abraham_relation,rw_041183,trained_content,role_relation,8.48121796362102,5.592528358101845,2.7387667894363403,14.073746321722865,True
compact_exact_epoch92,h01_gas_price,rw2s1_000216,held_source,quantity,3.5551828742027283,3.6674863696098328,0.1343896985054016,7.222669243812561,True
compact_exact_epoch92,h02_rating,rw_000248,held_source,quantity,4.955850416794419,3.4435473158955574,-0.38285529613494873,8.399397732689977,True
compact_exact_epoch92,h03_protest_duration,rw_001604,held_source,quantity_time,-1.8138612111409511,2.0135986010233555,-2.047105312347412,0.19973738988240441,False
compact_exact_epoch92,h04_cherry_food,rw2s0_009985,held_source,object,7.571446533314884,1.1759929358959198,3.510194703936577,8.747439469210804,True
compact_exact_epoch92,h05_eagle_feathers,rw2s1_013643,held_source,quantity,2.1227179504930973,2.054214559495449,-0.05298471450805664,4.176932509988546,True
compact_exact_epoch92,h06_ramadan_food,rw2s1_017873,held_source,object,12.16234516352415,10.263631634414196,0.643702507019043,22.425976797938347,True
compact_exact_epoch92,h07_modern_art_city,rw2s1_002259,held_source,location,5.446985244285315,5.832577314227819,1.382688283920288,11.279562558513135,True
compact_exact_epoch92,h08_navarino_year,rw2s0_004620,held_source,quantity_time,1.3464431795291603,1.0008168276399374,0.08735299110412598,2.3472600071690977,True
